,BDTYP_CD,BUL_DPN_SE,X_AXIS,Y_AXIS,HOUS_ID,TOTAL_AREA,ADMI_CD,BLK_CD,XMIN,YMIN,XMAX,YMAX,SHAPE_AREA,경도,위도
5594,1003,M,201178,451299,1.11402E+18,514.9,11140615,207295,201170,451291,201186,451306,102.98,127.0112311,37.56397117
5595,1003,M,201285,451522,1.11402E+18,100.94,11140615,202642,201279,451514,201292,451529,100.94,127.0124426,37.56598024
5596,1003,M,201091,451626,1.11402E+18,87.34,11140615,207281,201086,451621,201096,451631,43.67,127.0102469,37.56691751
5597,1003,M,201060,451616,1.11402E+18,65.44,11140615,207281,201053,451610,201066,451622,65.44,127.009896,37.56682744
5598,1003,M,201176,451592,1.11402E+18,20.04,11140615,207283,201173,451588,201178,451596,20.04,127.0112089,37.56661107
5599,1003,M,201285,451668,1.11402E+18,48.3,11140615,207263,201281,451663,201291,451673,48.3,127.0124428,37.56729569
5600,1003,M,201290,451555,1.11402E+18,46.65,11140615,207361,201286,451548,201296,451561,46.65,127.0124992,37.56627756
5601,1003,M,201485,451331,1.11402E+18,82.46,11140665,208131,201480,451328,201490,451335,41.23,127.014706,37.56425907
5602,1003,M,201268,451674,1.11402E+18,92.52,11140615,207263,201262,451667,201275,451680,92.52,127.0122504,37.56734977
5603,1003,M,201181,451689,1.11402E+18,81.77,11140615,207264,201177,451682,201185,451696,81.77,127.0112657,37.56748503
5604,1003,M,201642,451718,1.11402E+18,42.21,11140650,208039,201635,451714,201648,451721,42.21,127.0164838,37.56774564
5605,1001,M,201205,451440,1.11402E+18,15.78,11140615,207390,201202,451436,201208,451444,15.78,127.0115369,37.56524154
5606,1003,M,200950,451570,1.11402E+18,21.31,11140615,207285,200947,451566,200954,451573,21.31,127.0086508,37.5664131
5607,1001,M,197100,450877,1.11402E+18,74.88,11140680,208440,197094,450870,197107,450883,74.88,126.9650759,37.5601649
5608,1001,M,201201,451433,1.11402E+18,19.79,11140615,207390,201198,451429,201204,451438,19.79,127.0114917,37.56517847
5609,1003,M,201085,451306,1.11402E+18,81.28,11140615,207273,201080,451300,201090,451311,40.64,127.0101785,37.56403435
5610,1001,M,197160,450930,1.11402E+18,21.66,11140680,208435,197156,450927,197165,450932,21.66,126.9657547,37.56064262
5611,1003,M,201140,451441,1.11402E+18,163.06,11140615,207388,201132,451436,201147,451448,81.53,127.0108012,37.56525062
5612,1003,M,200713,450572,1.11402E+18,124.66,11140625,207334,200709,450567,200718,450577,62.33,127.0059674,37.55742143
5613,1001,M,199523,451373,1.11401E+18,28.48,11140590,207209,199518,451369,199527,451376,28.48,126.9924989,37.56463842
5614,1003,M,198414,450724,1.11401E+18,99.38,11140540,206675,198409,450719,198418,450728,49.69,126.979948,37.55878968
5615,1003,M,198581,451145,1.11401E+18,111.68,11140550,206750,198575,451140,198587,451149,55.84,126.9818372,37.56258313
5616,1003,M,198654,451121,1.11401E+18,78.06,11140550,206754,198650,451117,198657,451125,39.03,126.9826635,37.56236701
5617,1001,M,202099,451545,1.11402E+18,31.46,11140650,208058,202094,451540,202104,451550,31.46,127.0216562,37.56618603
5618,1003,M,201116,451687,1.11402E+18,63.01,11140615,207264,201112,451682,201122,451692,63.01,127.0105299,37.56746708
5619,1003,M,201018,451587,1.11402E+18,130.36,11140615,207284,201008,451578,201026,451596,130.36,127.0094205,37.5665662
5620,1003,M,201243,451595,1.11402E+18,41.78,11140615,207271,201240,451591,201247,451600,41.78,127.0119673,37.56663802
5621,1003,M,201282,451115,1.11402E+18,77.26,11140645,207428,201277,451110,201286,451119,38.63,127.012408,37.56231322
5622,1003,M,201372,451088,1.11402E+18,43.57,11140645,207425,201367,451082,201377,451093,43.57,127.0134265,37.56206983
5623,2002,M,200872,450927,1.11402E+18,746.2,11140625,207506,200862,450918,200881,450936,186.55,127.0077672,37.56061981
5624,1001,M,200718,450430,1.11402E+18,16.69,11140625,207346,200714,450426,200721,450433,16.69,127.0060238,37.55614202
5625,1003,M,200510,450258,1.11402E+18,62.92,11140625,207363,200506,450253,200514,450262,31.46,127.0036697,37.55459244
5626,1001,M,200670,450570,1.11402E+18,28.64,11140625,207329,200666,450566,200672,450576,28.64,127.0054807,37.55740343
5627,2003,M,200173,451033,1.11401E+18,496.9,11140580,207112,200165,451028,200182,451041,99.38,126.999856,37.56157521
5628,2003,M,201233,450425,1.11402E+18,551.24,11140635,207409,201225,450418,201242,450433,137.81,127.0118523,37.55609646
5629,2003,M,201253,450527,1.11402E+18,495.08,11140635,207408,201244,450521,201261,450533,123.77,127.0120788,37.55701544
5630,1001,M,199478,451519,1.11402E+18,16.22,11140605,206996,199476,451514,199480,451523,16.22,126.9919894,37.56595384
5631,1001,M,201959,451953,1.11402E+18,18.76,11140670,207973,201956,451950,201962,451957,18.76,127.0200726,37.56986236
5632,2003,M,200141,451057,1.11401E+18,276.48,11140580,207115,200134,451052,200148,451063,69.12,126.9994938,37.56179145
5633,1003,M,201110,450475,1.11402E+18,247.76,11140635,207409,201102,450466,201117,450484,123.88,127.0104603,37.5565471
5634,1003,M,201286,450386,1.11402E+18,243.02,11140635,207417,201278,450377,201294,450395,121.51,127.012452,37.555745
5635,2003,M,201133,450382,1.11402E+18,645.5,11140635,207412,201124,450374,201141,450390,129.1,127.0107205,37.55570915
5636,1003,M,201100,450879,1.11402E+18,277.68,11140645,207644,201093,450872,201107,450886,92.56,127.0103477,37.56018711
5637,1001,M,201036,451393,1.11402E+18,116.47,11140615,1340,201028,451385,201044,451401,116.47,127.009624,37.56481826
5638,1001,M,200998,450852,1.11402E+18,54.25,11140625,207576,200994,450847,201001,450858,54.25,127.0091932,37.55994395
5639,1003,M,200679,451241,1.11401E+18,153.92,11140580,207104,200673,451233,200684,451249,76.96,127.0055831,37.56344907
5640,1003,M,200941,451277,1.11402E+18,176.4,11140625,207305,200934,451270,200948,451284,88.2,127.0085486,37.56377321
5641,2003,M,200890,451249,1.11402E+18,355.12,11140625,207304,200884,451244,200896,451254,88.78,127.0079713,37.56352098
5642,2002,M,200692,451293,1.11401E+18,1688.44,11140580,207096,200677,451278,200706,451308,422.11,127.0057303,37.56391757
5643,1000,M,199441,451488,1.11401E+18,38.3,11140590,207205,199436,451484,199446,451492,38.3,126.9915707,37.5656745
5644,2003,M,200105,451097,1.11401E+18,299.08,11140580,207114,200099,451091,200111,451102,74.77,126.9990863,37.56215185
5645,2002,M,201220,450317,1.11402E+18,753.54,11140635,207422,201209,450304,201230,450330,251.18,127.011705,37.5551234
5646,2003,M,201292,450359,1.11402E+18,207.3,11140635,207417,201286,450352,201299,450366,103.65,127.0125199,37.55550173
5647,1003,M,200979,451548,1.11402E+18,26.63,11140615,207292,200976,451544,200984,451551,26.63,127.0089791,37.56621485
5648,1001,M,201943,452257,1.11402E+18,42.57,11140670,208212,201939,452252,201947,452261,42.57,127.0198923,37.5726014
5649,1003,M,201023,451402,1.11402E+18,280.53,11140615,1340,201016,451395,201031,451409,93.51,127.0094769,37.56489937
5650,1003,M,200898,450972,1.11402E+18,442.2,11140625,207568,200891,450964,200906,450980,147.4,127.0080616,37.56102524
5651,1001,M,201228,451311,1.11402E+18,41.63,11140615,207086,201222,451305,201234,451316,41.63,127.0117971,37.56407923
5652,1001,M,201961,452312,1.11402E+18,37.59,11140670,208206,201955,452307,201965,452316,37.59,127.0200962,37.57309691
5653,1003,M,202144,451518,1.11402E+18,43.26,11140650,208074,202139,451514,202150,451522,43.26,127.0221655,37.56594267
5654,1003,M,200873,450971,1.11402E+18,204.2,11140625,207568,200866,450964,200880,450978,102.1,127.0077786,37.56101625
5655,2003,M,200901,451041,1.11402E+18,152.04,11140625,207316,200894,451035,200908,451047,76.02,127.0080956,37.56164692
5656,1003,M,202171,451511,1.11402E+18,18.21,11140650,208074,202167,451507,202175,451514,18.21,127.022471,37.56587954
5657,1003,M,201996,451717,1.11402E+18,125.43,11140650,207972,201992,451712,202001,451722,41.81,127.0204908,37.56773595
5658,1003,M,201013,451608,1.11402E+18,30.74,11140615,207284,201008,451604,201017,451612,30.74,127.009364,37.56675541
5659,1003,M,201253,451650,1.11402E+18,44.99,11140615,207270,201248,451645,201259,451656,44.99,127.0120806,37.56713355
5660,1003,M,201082,451654,1.11402E+18,61.3,11140615,207268,201077,451650,201088,451659,61.3,127.010145,37.56716979
5661,1003,M,201014,451636,1.11402E+18,32.28,11140615,207274,201010,451633,201018,451640,32.28,127.0093753,37.56700769
5662,1003,M,200951,451589,1.11402E+18,29.47,11140615,207280,200947,451585,200955,451594,29.47,127.0086622,37.56658429
5663,1003,M,201058,451649,1.11402E+18,47.29,11140615,207274,201052,451643,201062,451653,47.29,127.0098734,37.56712477
5664,1003,M,200934,451611,1.11402E+18,34.66,11140615,207280,200930,451607,200938,451615,34.66,127.0084698,37.56678252
5665,1001,M,201867,451386,1.11402E+18,48.41,11140650,208084,201862,451378,201870,451393,48.41,127.0190298,37.56475394
5666,1003,M,198841,451006,1.11401E+18,130.5,11140550,206756,198836,451000,198845,451011,65.25,126.9847802,37.56133114
5667,1003,M,201374,450980,1.11402E+18,229.44,11140645,207449,201368,450975,201381,450984,57.36,127.013449,37.56109676
5668,1003,M,199608,450949,1.11401E+18,144.16,11140570,206827,199603,450943,199613,450955,72.08,126.9934613,37.56081827
5669,1001,M,201347,450933,1.11402E+18,29.75,11140645,204784,201343,450929,201352,450936,29.75,127.0131433,37.56067333
5670,1003,M,200270,451462,1.11401E+18,201.21,11140590,207199,200264,451456,200276,451468,67.07,127.0009539,37.56544044
5671,1003,M,200291,451472,1.11401E+18,116.78,11140590,207199,200287,451466,200296,451478,58.39,127.0011916,37.56553053
5672,1003,M,201498,451979,1.11402E+18,120.14,11140615,207023,201493,451970,201503,451988,120.14,127.0148544,37.57009745
5673,1001,M,201226,451549,1.11402E+18,64.62,11140615,207375,201221,451543,201232,451555,64.62,127.0117748,37.56622359
5674,1003,M,200701,450019,1.11402E+18,183.4,11140635,207894,200695,450012,200708,450025,91.7,127.0058311,37.55243896
5675,1003,M,200645,450724,1.11402E+18,107.56,11140625,207586,200640,450718,200650,450729,53.78,127.0051979,37.55879098
5676,1001,M,200385,450288,1.11402E+18,48.99,11140625,207351,200378,450282,200392,450293,48.99,127.0022551,37.55486279
5677,1003,M,200647,450697,1.11402E+18,197.44,11140625,207586,200639,450691,200655,450703,98.72,127.0052205,37.55854771
5678,1003,M,200841,451344,1.11402E+18,270.66,11140625,207302,200836,451337,200847,451350,90.22,127.0074168,37.56437696
5679,2003,M,200704,450322,1.11402E+18,320.68,11140625,207353,200693,450313,200715,450331,160.34,127.0058653,37.55516896
5680,1003,M,200619,450146,1.11402E+18,127.56,11140625,207370,200616,450138,200623,450154,63.78,127.0049032,37.55358327
5681,1003,M,200971,450757,1.11402E+18,186.3,11140625,207582,200963,450750,200978,450765,93.15,127.0088875,37.55908804
5682,1003,M,200887,451012,1.11402E+18,519.24,11140625,207316,200880,451005,200895,451021,129.81,127.0079371,37.56138564
5683,1003,M,200642,450345,1.11402E+18,220.62,11140625,207346,200636,450340,200648,450349,73.54,127.0051636,37.55537623
5684,1003,M,201072,451046,1.11402E+18,102.98,11140625,207510,201066,451041,201078,451050,51.49,127.010031,37.56169179
5685,1003,M,200583,450671,1.11402E+18,169.46,11140625,207586,200576,450664,200590,450678,84.73,127.0044962,37.55831349
5686,2003,M,200459,450372,1.11402E+18,305.8,11140625,207349,200453,450367,200465,450379,61.16,127.0030926,37.55561959
5687,1001,M,201820,452208,1.11402E+18,72.12,11140670,208217,201815,452201,201825,452215,72.12,127.0184998,37.57216016
5688,1003,M,200570,450609,1.11402E+18,365.56,11140625,207328,200560,450602,200580,450616,182.78,127.004349,37.55775488
5689,1003,M,201381,450867,1.11402E+18,165.96,11140645,207659,201375,450862,201386,450871,41.49,127.013528,37.56007863
5690,1003,M,196752,451016,1.11402E+18,149.24,11140680,208264,196748,451010,196756,451022,74.62,126.9611366,37.5614161
5691,1001,M,199680,451988,1.11402E+18,57.68,11140605,207220,199674,451984,199686,451993,57.68,126.9942756,37.57017958
5692,1003,M,200830,451236,1.11401E+18,181.52,11140580,207099,200823,451229,200837,451243,90.76,127.0072922,37.56340391
5693,1001,M,200485,451393,1.11401E+18,57.48,11140580,207082,200481,451386,200490,451399,57.48,127.0033874,37.56481868
5694,1003,M,200930,451184,1.11402E+18,500.52,11140625,207316,200924,451175,200937,451193,166.84,127.008424,37.5629353
5695,1003,M,196761,450908,1.11402E+18,144.6,11140680,208437,196756,450903,196766,450913,72.3,126.9612389,37.56044306
5696,1001,M,201746,452145,1.11402E+18,16.36,11140670,208230,201743,452141,201749,452149,16.36,127.017662,37.57159267
5697,1001,M,201249,451119,1.11402E+18,17.83,11140645,207642,201246,451115,201252,451122,17.83,127.0120345,37.56234931
5698,1003,M,201254,451077,1.11402E+18,29.64,11140645,207441,201250,451073,201258,451081,29.64,127.012091,37.56197088
5699,1003,M,198172,451168,1.11401E+18,595.92,11140540,206168,198161,451159,198184,451177,297.96,126.977208,37.56278961
5700,1003,M,200966,450820,1.11402E+18,41.24,11140625,207575,200962,450817,200968,450823,20.62,127.008831,37.55965567
5701,1001,M,199869,451718,1.11401E+18,26.35,11140590,207149,199865,451714,199873,451721,26.35,126.9964151,37.56774697
5702,1003,M,201188,451692,1.11402E+18,86.54,11140615,207264,201183,451687,201194,451698,86.54,127.0113449,37.56751205
5703,1003,M,201166,451510,1.11402E+18,262.72,11140615,207378,201158,451501,201175,451519,131.36,127.0110956,37.56587227
5704,1003,M,201755,451209,1.11402E+18,121.74,11140665,208164,201751,451203,201760,451213,40.58,127.0177617,37.56315941
5705,2002,M,202066,451529,1.11402E+18,578.16,11140650,208076,202056,451521,202076,451537,192.72,127.0212826,37.56604195
5706,1003,M,201109,451568,1.11402E+18,92.68,11140615,207320,201104,451563,201114,451574,46.34,127.0104505,37.56639491
5707,1003,M,200869,451113,1.11402E+18,253.8,11140625,207315,200860,451106,200879,451120,126.9,127.0077335,37.56229566
5708,2003,M,196807,450866,1.11402E+18,231.6,11140680,208424,196798,450860,196815,450872,115.8,126.9617597,37.56006481
5709,1001,M,201171,451341,1.11402E+18,154.68,11140615,206792,201164,451334,201178,451348,77.34,127.011152,37.5643496
5710,1003,M,201208,451394,1.11402E+18,170.73,11140615,207390,201203,451388,201214,451399,56.91,127.0115708,37.56482708
5711,1001,M,201037,450326,1.11402E+18,129.77,11140635,207889,201026,450322,201047,450330,129.77,127.0096339,37.5552047
5712,1003,M,200789,450745,1.11402E+18,207.42,11140625,207520,200781,450739,200797,450751,69.14,127.0068277,37.55898008
5713,2003,M,200534,450050,1.11402E+18,227,11140625,207392,200530,450044,200538,450056,56.75,127.0039412,37.55271836
5714,1003,M,200774,450481,1.11402E+18,325,11140625,207346,200769,450474,200779,450487,81.25,127.0066577,37.55660148
5715,1001,M,199824,451832,1.11402E+18,27.36,11140605,206957,199820,451830,199827,451834,13.68,126.9959057,37.56877408
5716,1003,M,202136,451696,1.11402E+18,151.42,11140650,208032,202129,451691,202143,451702,75.71,127.0220754,37.56754644
5717,1001,M,201920,452018,1.11402E+18,71.39,11140670,207945,201913,452011,201927,452025,71.39,127.0196313,37.57044809
5718,1001,M,201076,451526,1.11402E+18,297.16,11140615,203015,201067,451517,201084,451535,148.58,127.010077,37.56601654
5719,1003,M,201119,451619,1.11402E+18,88.52,11140615,4656,201113,451614,201123,451624,44.26,127.0105638,37.56685441
5720,1003,M,201136,451657,1.11402E+18,19.78,11140615,207268,201132,451654,201139,451660,19.78,127.0107563,37.56719676
5721,1001,M,201083,451599,1.11402E+18,48.66,11140615,207281,201077,451593,201089,451605,48.66,127.0101563,37.56667425
5722,1003,M,201175,451601,1.11402E+18,22.56,11140615,207283,201172,451597,201178,451604,22.56,127.0111976,37.56669216
5723,1001,M,201581,451393,1.11402E+18,19.34,11140665,208123,201578,451389,201585,451396,19.34,127.0157927,37.56481753
5724,2003,M,200475,450076,1.11402E+18,428.32,11140625,207393,200467,450069,200483,450081,107.08,127.0032735,37.55295265
5725,2002,M,200690,450437,1.11402E+18,1275.56,11140625,207346,200680,450420,200701,450454,318.89,127.005707,37.5562051
5726,1003,M,200509,450535,1.11402E+18,458.76,11140625,207167,200501,450526,200517,450543,114.69,127.0036586,37.55708818
5727,1003,M,200453,450521,1.11402E+18,108.42,11140625,207343,200447,450516,200459,450527,54.21,127.0030248,37.55696207
5728,1003,M,200431,450229,1.11402E+18,71.37,11140625,207362,200425,450223,200437,450234,71.37,127.0027757,37.55433118
5729,1003,M,199799,451511,1.11401E+18,99.34,11140590,207198,199795,451506,199803,451515,49.67,126.9956228,37.5658819
5730,1001,M,199774,451487,1.11401E+18,111.78,11140590,207198,199768,451483,199780,451492,55.89,126.9953398,37.56566566
5731,1001,M,200993,451346,1.11402E+18,20.68,11140615,207272,200990,451342,200996,451349,20.68,127.0091373,37.56439484
5732,1003,M,200800,451455,1.11401E+18,150.96,11140580,207067,200795,451450,200806,451461,75.48,127.0069529,37.5653771
5733,1001,M,201916,452090,1.11402E+18,76.45,11140670,207933,201910,452085,201923,452095,76.45,127.0195862,37.5710968
5734,1001,M,197098,450862,1.11402E+18,41.55,11140680,208440,197093,450857,197102,450867,41.55,126.9650533,37.56002975
5735,1001,M,197162,450807,1.11402E+18,22.42,11140680,208448,197159,450804,197166,450809,22.42,126.9657778,37.55953441
5736,1003,M,201004,450261,1.11402E+18,160.58,11140635,207888,200998,450256,201009,450266,80.29,127.0092604,37.5546191
5737,1001,M,201949,452127,1.11402E+18,63.95,11140670,208234,201943,452122,201954,452132,63.95,127.0199598,37.5714301
5738,1001,M,199611,451472,1.11401E+18,22.21,11140590,207204,199609,451467,199613,451479,22.21,126.9934949,37.56553045
5739,1003,M,201434,451001,1.11402E+18,92,11140645,207446,201429,450995,201439,451006,46,127.0141281,37.56128588
5740,1003,M,201279,450715,1.11402E+18,78.82,11140645,207996,201272,450707,201287,450722,78.82,127.0123733,37.55870927
5741,1001,M,200949,451365,1.11402E+18,16.23,11140615,207272,200945,451362,200953,451368,16.23,127.0086393,37.56456607
5742,1001,M,200785,451527,1.11401E+18,13.49,11140590,207197,200781,451525,200788,451529,13.49,127.0067832,37.56602582
5743,1003,M,200854,451506,1.11401E+18,77.7,11140590,207170,200850,451501,200859,451511,38.85,127.0075641,37.56583656
5744,1003,M,199798,452064,1.11402E+18,183.92,11140605,207230,199793,452056,199802,452071,91.96,126.9956113,37.57086437
5745,1003,M,200946,451187,1.11402E+18,209.37,11140625,207316,200941,451183,200952,451192,69.79,127.0086051,37.56296232
5746,1003,M,201071,451131,1.11402E+18,19.18,11140625,207310,201069,451128,201073,451133,9.59,127.0100198,37.56245764
5747,1003,M,200829,451541,1.11401E+18,155.48,11140590,207172,200820,451536,200837,451546,77.74,127.0072812,37.56615192
5748,1003,M,200861,451463,1.11402E+18,146.88,11140615,207386,200857,451456,200866,451470,73.44,127.0076433,37.56544912
5749,1003,M,201082,451145,1.11402E+18,16.33,11140625,207310,201078,451143,201087,451148,16.33,127.0101443,37.56258376
5750,1003,M,201050,451080,1.11402E+18,165.42,11140625,207564,201043,451074,201056,451085,82.71,127.0097821,37.56199815
5751,2003,M,200639,451246,1.11401E+18,659.4,11140580,207103,200630,451238,200647,451255,131.88,127.0051304,37.56349414
5752,1003,M,200804,451505,1.11401E+18,191.06,11140590,207197,200796,451499,200811,451511,95.53,127.0069982,37.56582759
5753,1003,M,199296,452037,1.11402E+18,59.9,11140605,207234,199293,452033,199299,452041,29.95,126.9899289,37.57062082
5754,1001,M,198614,451044,1.11401E+18,51.55,11140550,206754,198609,451039,198618,451048,51.55,126.9822109,37.56167318
5755,1001,M,198000,450805,1.11401E+18,23.84,11140540,206671,197997,450802,198003,450810,23.84,126.9752622,37.55951865
5756,1003,M,199370,452036,1.11402E+18,95.18,11140605,207229,199364,452031,199375,452041,47.59,126.9907665,37.57061187
5757,1003,M,197978,450797,1.11401E+18,106.41,11140540,206601,197975,450793,197981,450801,35.47,126.9750133,37.55944652
5758,1003,M,197981,450758,1.11401E+18,33.5,11140540,206601,197978,450754,197985,450760,16.75,126.9750473,37.55909514
5759,1003,M,199680,451201,1.11401E+18,109.08,11140570,206783,199676,451196,199684,451207,54.54,126.994276,37.5630888
5760,1003,M,199288,451154,1.11401E+18,120.33,11140570,206799,199283,451149,199293,451158,40.11,126.9898393,37.56266509
5761,1001,M,199529,451371,1.11401E+18,31.29,11140590,207209,199525,451367,199532,451375,31.29,126.9925668,37.5646204
5762,1003,M,198625,450874,1.11401E+18,96.64,11140550,206767,198621,450870,198629,450879,48.32,126.9823357,37.56014152
5763,1001,M,199559,451665,1.11401E+18,348.54,11140590,207162,199552,451650,199566,451676,174.27,126.9929062,37.56726933
5764,1001,M,201275,451092,1.11402E+18,46.64,11140645,207428,201270,451087,201282,451097,46.64,127.0123287,37.562106
5765,1001,M,201869,452271,1.11402E+18,36.89,11140670,208210,201865,452267,201874,452276,36.89,127.0190546,37.57272769
5766,1003,M,201180,450772,1.11402E+18,263.43,11140645,207589,201174,450764,201186,450781,87.81,127.011253,37.55922296
5767,1003,M,201303,450717,1.11402E+18,324,11140645,207993,201296,450709,201311,450724,108,127.012645,37.55872726
5768,1001,M,201223,451262,1.11402E+18,84.94,11140615,207298,201218,451257,201228,451267,42.47,127.0117404,37.56363775
5769,1003,M,200885,450860,1.11402E+18,70.4,11140625,207573,200880,450857,200889,450863,35.2,127.0079143,37.56001614
5770,1003,M,200989,451572,1.11402E+18,19.43,11140615,207292,200986,451568,200993,451576,19.43,127.0090923,37.56643108
5771,1001,M,201932,452030,1.11402E+18,40.55,11140670,207945,201927,452025,201937,452036,40.55,127.0197672,37.57055618
5772,1001,M,201223,450220,1.11402E+18,28.2,11140635,207892,201220,450217,201227,450224,28.2,127.0117388,37.55424944
5773,1001,M,199728,451607,1.11401E+18,45.39,11140590,207181,199723,451602,199733,451612,45.39,126.9948191,37.56674683
5774,1003,M,201637,452142,1.11402E+18,121.28,11140670,161410,201631,452137,201642,452146,60.64,127.0164281,37.57156584
5775,1003,M,200410,451305,1.11401E+18,132.2,11140580,207092,200404,451301,200417,451308,66.1,127.0025385,37.56402584
5776,1003,M,200440,451309,1.11401E+18,112.7,11140580,207092,200437,451302,200443,451315,56.35,127.0028781,37.56406187
5777,2002,M,200907,451185,1.11402E+18,1135.96,11140625,207315,200893,451173,200916,451195,283.99,127.0081637,37.56294433
5778,1003,M,200690,450376,1.11402E+18,643.4,11140625,207346,200682,450366,200700,450385,160.85,127.0057069,37.5556555
5779,2003,M,200480,450191,1.11402E+18,261.84,11140625,207368,200474,450183,200485,450199,65.46,127.0033302,37.55398879
5780,1003,M,201271,450855,1.11402E+18,433.64,11140645,207145,201259,450847,201282,450865,216.82,127.012283,37.55997066
5781,1003,M,201233,450841,1.11402E+18,148.18,11140645,207661,201227,450833,201238,450849,74.09,127.0118529,37.55984458
5782,1003,M,201423,450837,1.11402E+18,140.64,11140645,207663,201416,450831,201430,450844,70.32,127.0140033,37.55980828
5783,1003,M,200636,450045,1.11402E+18,200.12,11140625,207394,200628,450038,200644,450053,100.06,127.0050955,37.55267326
5784,1003,M,201483,451531,1.11402E+18,327.81,11140665,208087,201475,451524,201490,451538,109.27,127.0146837,37.56606105
5785,1003,M,201234,451586,1.11402E+18,105,11140615,207291,201229,451583,201239,451590,52.5,127.0118654,37.56655694
5786,1003,M,201179,451616,1.11402E+18,23.89,11140615,207283,201176,451612,201182,451619,23.89,127.0112429,37.56682731
5787,1003,M,198240,450963,1.11401E+18,143.82,11140540,206663,198234,450957,198247,450968,71.91,126.9779781,37.56094272
5788,1001,M,201337,450894,1.11402E+18,24.87,11140645,207647,201332,450890,201341,450897,24.87,127.0130301,37.56032196
5789,1003,M,198840,451188,1.11401E+18,254.82,11140550,206748,198832,451181,198847,451196,127.41,126.9847686,37.56297094
5790,1003,M,200792,451264,1.11401E+18,489.93,11140580,207100,200786,451250,200798,451275,163.31,127.0068621,37.56365621
5791,1003,M,201425,450941,1.11402E+18,119.31,11140645,207453,201420,450935,201429,450945,39.77,127.0140261,37.5607453
5792,1003,M,201352,450897,1.11402E+18,26.44,11140645,207647,201349,450893,201357,450901,26.44,127.0131998,37.56034897
5793,1003,M,197763,450912,1.11401E+18,402.64,11140540,206438,197755,450904,197769,450919,100.66,126.9725796,37.56048215
5794,1003,M,196704,450993,1.11402E+18,254.55,11140680,208266,196698,450984,196709,451000,84.85,126.9605934,37.56120869
5795,1003,M,196744,450919,1.11402E+18,240.72,11140680,208437,196737,450915,196751,450923,80.24,126.9610465,37.56054211
5796,1003,M,199877,451250,1.11401E+18,185.06,11140570,206801,199869,451242,199885,451257,92.53,126.9965057,37.56353034
5797,1003,M,198570,450952,1.11401E+18,280.44,11140550,206761,198565,450946,198576,450957,93.48,126.9817131,37.5608442
5798,1003,M,198558,450898,1.11401E+18,24.56,11140550,206767,198556,450896,198560,450901,12.28,126.9815774,37.56035765
5799,1001,M,198055,451440,1.11401E+18,57.01,11140520,206553,198051,451434,198060,451446,57.01,126.975883,37.56524005
5800,1001,M,199526,451934,1.11402E+18,46.66,11140605,207221,199521,451932,199531,451936,23.33,126.9925324,37.56969297
5801,1003,M,199909,452011,1.11402E+18,287.12,11140605,207238,199899,452005,199918,452016,143.56,126.9968678,37.57038687
5802,1003,M,202353,451591,1.11402E+18,128.31,11140650,208056,202350,451586,202356,451598,42.77,127.0245313,37.56659989
5803,1003,M,199542,452021,1.11402E+18,72.48,11140605,207221,199538,452017,199545,452025,36.24,126.9927135,37.57047683
5804,1001,M,202327,451667,1.11402E+18,31.96,11140650,208040,202324,451662,202330,451671,31.96,127.0242373,37.56728471
5805,1003,M,202334,451627,1.11402E+18,151.02,11140650,208040,202327,451624,202341,451629,50.34,127.0243164,37.5669243
5806,1001,M,199449,451928,1.11402E+18,112.52,11140605,207240,199442,451922,199455,451935,112.52,126.9916609,37.56963886
5807,1001,M,199623,452085,1.11402E+18,86.55,11140605,207220,199616,452080,199629,452091,86.55,126.9936303,37.57105351
5808,1003,M,199031,450959,1.11401E+18,95.7,11140570,206825,199026,450954,199037,450964,47.85,126.9869307,37.5609079
5809,1003,M,196973,450650,1.11402E+18,235.47,11140680,208470,196968,450644,196978,450656,78.49,126.9636394,37.55811924
5810,1001,M,196990,450693,1.11402E+18,31.16,11140680,208463,196986,450688,196994,450698,31.16,126.9638317,37.55850672
5811,1003,M,199093,451438,1.11401E+18,109.22,11140550,206737,199090,451431,199096,451446,54.61,126.9876318,37.56522371
5812,1003,M,197033,450666,1.11402E+18,217.29,11140680,208464,197027,450660,197039,450671,72.43,126.9643184,37.5582636
5813,2003,M,196659,450996,1.11402E+18,459.81,11140680,208266,196651,450987,196667,451005,153.27,126.9600841,37.56123556
5814,1001,M,196965,450802,1.11402E+18,28.22,11140680,208450,196963,450795,196968,450807,28.22,126.9635483,37.55948872
5815,1003,M,200061,451299,1.11401E+18,177.98,11140570,206786,200053,451293,200068,451303,88.99,126.9985883,37.56397185
5816,1003,M,199832,451092,1.11401E+18,50,11140570,206812,199827,451087,199837,451098,50,126.9959964,37.56210677
5817,1003,M,198543,450923,1.11401E+18,296.48,11140550,206761,198537,450915,198549,450931,148.24,126.9814076,37.56058287
5818,1003,M,200367,451800,1.11401E+18,154.68,11140590,207122,200361,451794,200373,451807,77.34,127.002052,37.56848575
5819,1003,M,199467,452044,1.11402E+18,154.5,11140605,207226,199459,452038,199480,452050,154.5,126.9918645,37.57068402
5820,1003,M,200400,451777,1.11401E+18,121.22,11140590,207090,200395,451771,200406,451782,60.61,127.0024255,37.56827851
5821,1001,M,199741,451794,1.11402E+18,42.48,11140605,206957,199736,451791,199748,451798,42.48,126.9949662,37.56843168
