BDTYP_CD,BUL_DPN_SE,X_AXIS,Y_AXIS,HOUS_ID,TOTAL_AREA,ADMI_CD,BLK_CD,XMIN,YMIN,XMAX,YMAX,SHAPE_AREA
01003,M,200862,451609,1114014600001530000,138.58,11140590,207172,200858,451603,200866,451615,69.29
01001,M,199899,451567,1114013500000700046,49.96,11140590,207110,199894,451563,199903,451571,49.96
01003,M,201836,451934,1114016500005830001,343.32,11140670,207800,201830,451930,201843,451939,85.83
01003,M,201806,451943,1114016500005780000,114.3,11140670,207800,201803,451937,201810,451948,57.15
01003,M,198223,450929,1114012100000840001,103.6,11140540,206663,198219,450922,198227,450935,51.8
01000,M,199675,450861,1114013900000620004,142.26,11140570,207065,199667,450852,199684,450869,142.26
02003,M,198199,450802,1114012100001000067,900.6,11140540,206672,198190,450790,198207,450813,180.12
01003,M,199421,450681,1114014200000010078,220.66,11140570,207072,199413,450672,199429,450689,110.33
02003,M,202004,451470,1114016200001650039,169.02,11140650,208080,201994,451462,202014,451477,169.02
01003,M,201978,451471,1114016200001650035,86.4,11140650,208080,201973,451467,201983,451474,43.2
01003,M,202048,451426,1114016200001660022,83.7,11140650,208079,202043,451422,202053,451431,41.85
01003,M,201960,451408,1114016200000800155,80.04,11140650,208071,201957,451403,201964,451413,26.68
01001,M,201748,451678,1114016200001430023,45.65,11140650,161265,201745,451672,201752,451683,45.65
01001,M,201859,451620,1114016200001540004,39.33,11140650,208062,201854,451616,201864,451625,39.33
01003,M,200115,451295,1114013600000240018,261.36,11140580,207058,200107,451291,200123,451299,87.12
01003,M,200125,451219,1114013600000220011,101.26,11140580,207105,200120,451214,200130,451224,50.63
01003,M,200564,451487,1114014300000120002,55.8,11140580,207077,200560,451483,200569,451490,27.9
01001,M,200108,451175,1114013600000220035,61.94,11140580,207105,200103,451171,200114,451179,61.94
01003,M,200165,451176,1114014400001930065,146.44,11140580,207105,200158,451170,200172,451182,73.22
01001,M,196981,450551,1114017400000120004,25.47,11140680,161647,196976,450547,196985,450554,25.47
01003,M,201283,451717,1114016200002470013,214.8,11140615,207263,201278,451712,201287,451721,53.7
01003,M,201283,451681,1114016200002470057,36.74,11140615,207263,201279,451677,201288,451685,36.74
01003,M,200929,451562,1114016200002360324,8.98,11140615,207285,200926,451559,200931,451564,8.98
01003,M,200914,451605,1114016200002360302,35.15,11140615,207285,200911,451601,200919,451610,35.15
01001,M,198667,450801,1114014200000080022,273.56,11140550,206763,198662,450793,198674,450810,136.78
01003,M,200921,451608,1114016200002360293,16.95,11140615,207280,200918,451604,200924,451610,16.95
01003,M,199562,451397,1114013200001310009,950.38,11140590,207209,199541,451387,199583,451406,475.19
01003,M,199308,451546,1114015900000530008,40.68,11140605,206998,199305,451542,199311,451550,20.34
01003,M,199693,451322,1114013800000370007,41.53,11140570,206783,199689,451318,199699,451326,41.53
01001,M,196938,451082,1114017100001560085,42.63,11140680,208253,196933,451078,196942,451087,42.63
01001,M,201241,451289,1114016200002920180,73.76,11140615,207298,201234,451283,201247,451295,73.76
01001,M,200818,451700,1114014600000790000,35.46,11140590,207056,200813,451697,200823,451703,35.46
01003,M,200949,451669,1114016200002280003,82.04,11140615,207265,200941,451664,200958,451675,82.04
01003,M,201063,451689,1114016200002480049,21.19,11140615,207264,201061,451684,201065,451694,21.19
01003,M,199741,451844,1114015000002590000,129.36,11140605,206956,199734,451839,199747,451850,64.68
01001,M,199990,451928,1114015000001490002,2,11140605,207245,199989,451927,199992,451930,2
01001,M,201071,451204,1114016200004030030,47.47,11140625,207310,201065,451200,201076,451208,47.47
01003,M,201059,451245,1114016200004030013,50.05,11140625,207308,201055,451239,201064,451251,50.05
01003,M,201084,451032,1114016200003380009,85.16,11140625,207510,201080,451026,201088,451039,42.58
01001,M,200535,451207,1114014300000620012,56.02,11140580,207091,200529,451203,200541,451211,56.02
01001,M,200434,451528,1114014700001860004,49.88,11140590,207193,200428,451524,200439,451531,49.88
01001,M,197071,451191,1114017100004940000,45.48,11140680,208247,197068,451185,197076,451196,45.48
01003,M,200548,451291,1114014300000560034,24.02,11140580,207091,200545,451288,200551,451295,12.01
01003,M,200699,451703,1114014600000360004,96.9,11140590,207146,200693,451699,200703,451708,48.45
01003,M,200556,451304,1114014300000560020,34.92,11140580,207091,200553,451301,200560,451307,11.64
01003,M,200574,451277,1114014300000560028,75.96,11140580,207091,200570,451273,200578,451281,25.32
02003,M,199675,450916,1114013900000550013,231.96,11140570,160394,199668,450910,199682,450923,115.98
01001,M,201236,451112,1114016200003100006,41.61,11140645,207642,201231,451106,201242,451117,41.61
02003,M,200583,450121,1114016200004320990,284.91,11140625,207370,200576,450115,200589,450129,94.97
01003,M,202169,451555,1114016200000850241,33.72,11140650,208074,202163,451550,202175,451559,33.72
01003,M,202200,451505,1114016200000850669,56.1,11140650,208074,202194,451500,202205,451511,56.1
01003,M,196933,450599,1114017400000120051,234.9,11140680,208480,196927,450593,196938,450605,78.3
01003,M,196962,450640,1114017400000100064,231.33,11140680,208470,196957,450634,196967,450646,77.11
01003,M,197165,450884,1114017100003290002,25.94,11140680,208440,197160,450880,197169,450888,25.94
01003,M,201451,451065,1114016200003130060,21.44,11140645,207436,201446,451061,201455,451068,21.44
01003,M,198660,450878,1114012900000500006,218.68,11140550,206763,198651,450870,198667,450883,109.34
01003,M,198244,450933,1114012100000830000,128.24,11140540,206663,198239,450928,198249,450937,64.12
01003,M,199898,452104,1114015200001050001,147.36,11140605,207219,199891,452098,199903,452111,73.68
02002,M,196762,450947,1114017100003950002,357.2,11140680,208437,196758,450941,196767,450954,89.3
01003,M,200914,451070,1114016200003860126,57.26,11140625,207316,200911,451065,200917,451074,28.63
01003,M,200858,450954,1114016200004140007,291.9,11140625,207506,200850,450946,200866,450963,145.95
01003,M,200459,451473,1114014700001820026,58.19,11140590,207193,200454,451469,200464,451477,58.19
01003,M,201135,451324,1114016200003040603,212.3,11140615,206792,201127,451316,201143,451331,106.15
02003,M,200704,451485,1114014600003030015,679.8,11140590,207203,200696,451475,200713,451494,169.95
01003,M,200677,451503,1114014600003030041,179.42,11140590,207200,200671,451495,200683,451510,89.71
01003,M,199589,451504,1114013400001890000,139.52,11140590,207204,199584,451498,199593,451509,69.76
01001,M,199666,451475,1114013200000360042,37.92,11140590,207156,199662,451473,199671,451477,18.96
01003,M,200955,451631,1114016200002360274,27.9,11140615,207265,200952,451627,200960,451635,27.9
01001,M,196882,451115,1114017100001620000,53.54,11140680,208253,196876,451109,196887,451121,53.54
01001,S,196764,450370,1114017400002070000,32.17,11140680,208499,196760,450365,196768,450375,32.17
01001,M,200588,450080,1114016200004321703,32.37,11140625,207392,200585,450074,200592,450085,32.37
01001,M,200595,450096,1114016200004321080,43.44,11140625,207370,200591,450090,200599,450102,43.44
01001,M,197156,450831,1114017100003330000,56.82,11140680,208448,197152,450827,197161,450835,28.41
01003,M,201109,451582,1114016200003040109,205.32,11140615,202225,201102,451575,201115,451588,68.44
01003,M,201073,450467,1114016200003730010,508.17,11140635,207412,201064,450457,201081,450477,169.39
01003,M,201045,451472,1114016200003040242,615.93,11140615,203015,201034,451462,201055,451483,205.31
01003,M,201129,451635,1114016200003040232,313.86,11140615,207268,201121,451626,201137,451645,104.62
01003,M,201082,451612,1114016200003040469,67.48,11140615,207281,201077,451608,201086,451617,33.74
01003,M,200153,451117,1114014400001930068,438.28,11140580,207084,200146,451107,200161,451129,219.14
01003,M,200344,451205,1114014400001860031,183.52,11140580,207108,200339,451197,200349,451212,91.76
01003,M,201274,450301,1114016200003090274,386.82,11140635,207873,201266,450292,201283,450310,128.94
01003,M,200292,451274,1114014400001860008,64.31,11140580,207097,200286,451269,200297,451279,64.31
01003,M,200431,451309,1114014400000400007,149.22,11140580,207092,200426,451304,200436,451314,74.61
02003,M,200777,450394,1114016200003640012,407.76,11140625,207348,200769,450387,200785,450401,101.94
01003,M,201846,452258,1114016500017870000,470.4,11140670,208213,201839,452250,201854,452266,156.8
02003,M,200874,451298,1114016200003980009,381.44,11140625,207304,200867,451293,200881,451302,95.36
01003,M,197976,450961,1114011200000620001,149.54,11140540,206638,197969,450955,197982,450965,74.77
01003,M,200819,450915,1114016200003770055,322.76,11140625,207546,200809,450906,200829,450925,161.38
01001,M,201223,451281,1114016200002980018,34.55,11140615,207298,201217,451276,201228,451286,34.55
01003,M,200922,450851,1114016200003770040,308.9,11140625,207574,200913,450843,200930,450856,154.45
01003,M,200559,450287,1114016200004320468,279.51,11140625,207352,200555,450280,200565,450295,93.17
01003,M,201312,450833,1114016200003330130,135.22,11140645,207665,201304,450825,201321,450841,135.22
01003,M,200592,450572,1114016200004321680,29.57,11140625,207329,200589,450568,200596,450576,29.57
01003,M,200538,450532,1114016200008290003,194.3,11140625,207338,200532,450523,200544,450541,97.15
01001,M,201135,451134,1114016200003080013,105.45,11140625,207312,201126,451126,201143,451142,105.45
01001,M,200529,450220,1114016200004322872,57.72,11140625,207363,200525,450214,200534,450227,57.72
02003,M,200438,450476,1114016200004321861,240.69,11140625,207343,200431,450472,200446,450482,80.23
02003,M,200433,450210,1114016200004320592,666.44,11140625,207362,200428,450199,200438,450220,166.61
01003,M,200513,450251,1114016200004320888,18.86,11140625,207363,200510,450247,200515,450256,18.86
01003,M,199059,452007,1114011000000470005,111,11140550,206286,199055,451994,199062,452019,111
01003,M,201042,451550,1114016200003040637,57.51,11140615,207341,201036,451544,201048,451555,57.51
01003,M,201251,451520,1114016200002410025,277.62,11140615,207375,201244,451513,201259,451526,92.54
01003,M,200391,450333,1114016200004321875,3.86,11140625,207351,200390,450331,200392,450335,1.93
02003,M,200882,450296,1114016200003660071,772.15,11140635,207421,200874,450291,200891,450302,154.43
02002,M,200788,450249,1114016200003660037,1864.8,11140635,207891,200772,450228,200804,450273,621.6
01003,M,200446,450255,1114016200004322321,183.04,11140625,207362,200438,450250,200454,450260,91.52
01000,M,200589,450226,1114016200004320671,79.48,11140625,207365,200584,450220,200595,450232,79.48
01003,M,202162,451544,1114016200000850247,48.38,11140650,208074,202158,451540,202167,451549,48.38
01003,M,202179,451513,1114016200000850673,60.54,11140650,208074,202172,451506,202186,451518,60.54
02002,M,200711,450450,1114016200004320013,778.26,11140625,207346,200701,450439,200720,450461,259.42
01003,M,200521,450543,1114016200008280002,264.06,11140625,207167,200512,450534,200530,450551,132.03
01001,M,199945,451741,1114015400000140004,21.75,11140590,1638,199942,451738,199948,451743,21.75
01003,M,200308,451762,1114014500000010004,86.96,11140590,207122,200303,451757,200313,451767,43.48
01003,M,200943,451635,1114016200002360276,16.64,11140615,207265,200939,451632,200947,451638,16.64
01003,M,198398,451434,1114012700001010003,178.32,11140550,200332,198392,451431,198405,451438,44.58
01003,M,201005,450249,1114016200003720451,171.9,11140635,207888,201000,450243,201010,450255,85.95
02002,M,201236,450310,1114016200003090076,835.44,11140635,207422,201225,450298,201246,450321,208.86
01003,M,201560,451375,1114016200002810028,210.15,11140665,208123,201554,451369,201567,451382,70.05
01003,M,201413,451264,1114016200002900130,77.9,11140665,208136,201408,451260,201419,451269,38.95
01003,M,200576,450659,1114016200008230011,161.5,11140625,207586,200570,450652,200582,450666,80.75
02003,M,200459,450329,1114016200004320804,243.08,11140625,207352,200450,450321,200468,450336,121.54
01003,M,201066,451387,1114016200002360049,319.32,11140615,203087,201059,451379,201074,451394,106.44
01001,M,201996,452259,1114016500016600000,77.97,11140670,208214,201989,452254,202003,452265,77.97
02002,M,201408,450859,1114016200008410007,454.9,11140645,207666,201402,450852,201414,450866,90.98
02003,M,201464,450816,1114016200003330253,317.13,11140645,207673,201455,450809,201472,450823,105.71
01001,M,201833,452176,1114016500020530000,34.38,11140670,208217,201829,452171,201837,452180,34.38
01001,M,201809,452208,1114016500020930000,81.98,11140670,208217,201801,452200,201815,452215,81.98
01003,M,201778,451336,1114016200000620040,170.34,11140665,208126,201769,451327,201787,451344,170.34
01003,M,201708,451635,1114016200001320023,39.67,11140650,208050,201702,451631,201713,451639,39.67
01003,M,200577,449999,1114016200004321252,88.78,11140625,207394,200572,449993,200582,450004,44.39
01003,M,201209,451647,1114016200003040304,56.35,11140615,207271,201204,451643,201214,451652,56.35
01003,M,200718,450383,1114016200004320120,493.72,11140625,207346,200709,450375,200726,450391,123.43
01003,M,200461,450195,1114016200004321953,54.09,11140625,207368,200454,450190,200467,450200,54.09
01003,M,200643,450619,1114016200008240004,289.62,11140625,207326,200634,450611,200652,450627,144.81
01001,M,200628,450545,1114016200004320839,45.71,11140625,207329,200622,450540,200634,450550,45.71
01001,M,200418,450183,1114016200004321572,110.48,11140625,207362,200411,450176,200424,450189,110.48
01001,M,200413,450007,1114016200004322259,176.41,11140625,207372,200405,450000,200422,450013,176.41
01003,M,201760,452153,1114016500012710000,54.36,11140670,208231,201755,452149,201765,452157,27.18
01003,M,201234,450269,1114016200003090107,142.66,11140635,207890,201228,450263,201241,450275,71.33
01001,M,199531,451599,1114013400001980001,48.44,11140590,207182,199528,451594,199534,451606,48.44
01003,M,201086,451618,1114016200003040468,85.58,11140615,207281,201081,451613,201091,451623,42.79
01003,M,201641,451535,1114016200000520050,180.13,11140665,208109,201630,451526,201651,451543,180.13
01001,M,201328,451088,1114016200003210078,38.83,11140645,207429,201322,451082,201333,451093,38.83
02003,M,201966,452257,1114016500017290000,927.18,11140670,208212,201958,452250,201974,452264,103.02
01001,M,197685,450946,1114011800000120005,112.12,11140540,206614,197679,450940,197689,450952,56.06
01003,M,200556,450652,1114016200008250001,154.72,11140625,207323,200549,450646,200563,450658,77.36
01003,M,200468,451252,1114014400000240001,73.82,11140580,207098,200461,451248,200475,451256,73.82
02003,M,200235,451000,1114014400001930249,221.44,11140580,207120,200229,450995,200240,451005,55.36
02003,M,200528,450235,1114016200004320892,266.16,11140625,207363,200524,450228,200533,450242,66.54
02003,M,200648,450482,1114016200004321182,325.02,11140625,207033,200640,450476,200656,450489,108.34
01003,M,200924,450394,1114016200003670019,117.46,11140635,207354,200918,450389,200931,450399,58.73
01003,M,201028,451669,1114016200002330037,75.21,11140615,207269,201024,451661,201034,451675,75.21
01003,M,201572,451559,1114016200000520198,487.68,11140665,207997,201563,451552,201580,451565,121.92
01001,M,201514,451989,1114016300000120006,34.48,11140615,207023,201509,451987,201520,451992,34.48
01001,M,201218,451494,1114016200003040036,28.93,11140615,207381,201214,451490,201222,451497,28.93
01001,M,201928,452131,1114016500014660000,36.47,11140670,208233,201923,452127,201932,452136,36.47
01003,M,201207,451654,1114016200003040303,31.9,11140615,207271,201203,451652,201213,451657,31.9
01003,M,201158,451667,1114016200002360413,24.19,11140615,207267,201156,451663,201161,451671,24.19
01003,M,201758,451256,1114016200000550034,72.22,11140665,208146,201754,451251,201763,451261,36.11
01003,M,201764,451621,1114016200001440038,49.81,11140650,208054,201760,451615,201768,451628,49.81
01001,M,201853,451593,1114016200001540035,34.68,11140650,208062,201849,451589,201858,451597,34.68
01001,M,201216,451305,1114016200002980062,16.33,11140615,207086,201212,451301,201219,451308,16.33
01003,M,201239,451478,1114016200002410049,130.58,11140615,207375,201232,451472,201245,451483,65.29
02003,M,200470,450149,1114016200004322004,302.32,11140625,207363,200466,450141,200476,450155,75.58
01003,M,200655,450717,1114016200008220004,144.88,11140625,207586,200648,450711,200661,450722,72.44
02003,M,200831,451256,1114016200003990008,706.72,11140625,207302,200819,451250,200841,451262,176.68
01001,M,201049,451417,1114016200002360025,194.88,11140615,1340,201041,451410,201057,451424,97.44
02003,M,200546,450186,1114016200004320504,254.04,11140625,207363,200540,450182,200551,450190,63.51
01003,M,200602,450548,1114016200004320271,130.5,11140625,207329,200596,450542,200608,450554,65.25
01001,M,196976,451154,1114017100001560113,52.02,11140680,208251,196970,451148,196982,451160,52.02
01003,M,199265,452051,1114015600002180001,287.11,11140605,207234,199256,452041,199274,452062,287.11
01001,M,201260,450225,1114016200003090244,31.18,11140635,207892,201254,450221,201265,450229,31.18
02003,M,201215,450364,1114016200003490231,466.8,11140635,207418,201207,450357,201224,450372,116.7
02003,M,201336,451085,1114016200003210077,73.5,11140645,207429,201330,451080,201342,451090,36.75
01001,M,201324,451053,1114016200003210004,34.58,11140645,207429,201320,451048,201328,451058,34.58
01003,M,201393,451034,1114016200003210014,45.02,11140645,337194,201389,451031,201397,451038,22.51
01003,M,200289,451463,1114014700001160003,109.74,11140590,207199,200284,451457,200295,451468,54.87
01003,M,200450,450320,1114016200004320456,105.88,11140625,207352,200444,450315,200455,450325,52.94
01003,M,200883,450776,1114016200004200013,111.8,11140625,207579,200878,450771,200889,450782,55.9
02003,M,200916,450757,1114016200004230002,493.6,11140625,207583,200907,450750,200925,450765,123.4
01003,M,200495,450578,1114016200008260034,153.98,11140625,207331,200488,450571,200502,450585,76.99
01001,M,200454,450494,1114016200004322327,29.1,11140625,207342,200451,450491,200458,450498,29.1
02003,M,200450,450188,1114016200004320574,404.28,11140625,207368,200443,450181,200459,450195,101.07
01001,M,201750,452177,1114016500012650000,64.51,11140670,208225,201744,452172,201756,452182,64.51
01003,M,201837,452111,1114016500012310000,56.1,11140670,207933,201833,452106,201842,452116,28.05
01003,M,201637,451273,1114016200000470035,340.3,11140665,208139,201630,451266,201643,451279,68.06
01003,M,201625,451623,1114016200001220013,350.54,11140650,208053,201615,451612,201634,451632,175.27
01003,M,202148,451670,1114016200001700017,137.92,11140650,208032,202142,451664,202155,451676,68.96
02003,M,200045,451087,1114014400001930173,337.12,11140580,207114,200039,451082,200051,451092,84.28
02003,M,200165,451037,1114014400001930073,372.8,11140580,207112,200159,451030,200171,451045,74.56
01003,M,201268,450456,1114016200003490129,247.86,11140635,207414,201260,450448,201276,450465,123.93
02003,M,201282,450534,1114016200003460441,888.96,11140635,207408,201268,450525,201295,450541,222.24
01003,M,201276,451506,1114016200002410031,151.04,11140615,207369,201270,451500,201283,451513,75.52
01003,M,201081,451648,1114016200002360096,31.92,11140615,207268,201075,451645,201085,451651,31.92
01003,M,201027,451590,1114016200003040188,63.54,11140615,207284,201021,451583,201033,451596,63.54
01003,M,201185,451593,1114016200002360486,22.59,11140615,207283,201182,451589,201187,451596,22.59
01003,M,201583,451363,1114016200002810023,65.72,11140665,208124,201577,451357,201587,451368,32.86
01003,M,200808,450490,1114016200004320090,160.56,11140625,207332,200803,450485,200814,450495,53.52
01001,M,201954,452271,1114016500017320000,34,11140670,208212,201951,452267,201958,452275,34
01003,M,201323,450746,1114016200003330611,65.46,11140645,207676,201319,450741,201326,450750,32.73
01003,M,201335,450753,1114016200003330193,277.68,11140645,207676,201328,450746,201343,450759,92.56
01001,M,200531,449903,1114016200004321779,1357.1,11140625,207400,200523,449891,200540,449916,271.42
01001,M,201010,450302,1114016200003720087,185.52,11140635,207888,201004,450292,201017,450311,185.52
01001,M,201049,450352,1114016200003720052,81.49,11140635,335962,201044,450347,201054,450358,81.49
02003,M,200514,450125,1114016200004320492,502.76,11140625,207374,200505,450117,200523,450133,125.69
01003,M,201263,451114,1114016200003110015,26.92,11140645,207428,201260,451109,201267,451118,26.92
01003,M,201204,451694,1114016200002470046,48.06,11140615,207263,201201,451689,201208,451699,48.06
01003,M,201172,451518,1114016200003040330,87.56,11140615,207378,201166,451513,201178,451523,43.78
01001,M,201754,452119,1114016500012550000,50.96,11140670,208235,201748,452114,201760,452124,50.96
02003,M,200407,450300,1114016200004321883,596.56,11140625,207351,200398,450290,200416,450309,149.14
01001,M,200372,450301,1114014400100050017,60.04,11140580,207351,200365,450296,200377,450308,60.04
01003,M,200668,450695,1114016200004320169,89.06,11140625,207321,200662,450691,200674,450700,44.53
01001,M,200672,450680,1114016200004320171,50.31,11140625,207321,200666,450675,200677,450685,50.31
01003,M,201879,452256,1114016500015310000,339.6,11140670,208210,201872,452249,201886,452264,113.2
01001,M,201309,450708,1114016200003330548,32.05,11140645,207993,201304,450704,201314,450712,32.05
01001,M,200417,450484,1114016200004321865,67.05,11140625,207343,200409,450478,200424,450489,67.05
02003,M,200579,450490,1114016200004321310,440.28,11140625,207001,200574,450481,200584,450499,146.76
02003,M,200863,450908,1114016200004150017,734.3,11140625,207546,200854,450899,200872,450916,146.86
01003,M,201119,450757,1114016200003400037,305.62,11140645,207522,201110,450749,201128,450765,152.81
01001,S,196772,450370,1114017400002070000,21.32,11140680,208499,196767,450366,196776,450373,21.32
01003,M,197060,450620,1114017300000620100,100.62,11140680,208467,197055,450615,197065,450625,50.31
01001,M,199525,451601,1114013400001980002,46.15,11140590,207182,199521,451596,199529,451606,46.15
01001,M,201961,451945,1114016500010000000,73.13,11140670,207973,201954,451939,201967,451949,73.13
01001,M,201996,452023,1114016500010780000,58.71,11140670,161427,201991,452017,202001,452027,58.71
02003,M,200158,451042,1114014400001930072,598.8,11140580,207112,200150,451033,200165,451050,119.76
02003,M,200148,451081,1114014400001930029,1741.95,11140580,207115,200137,451070,200159,451091,248.85
01003,M,201690,452131,1114016500001040000,94.92,11140670,208236,201687,452126,201693,452136,47.46
02003,M,201237,450348,1114016200003090222,530.88,11140635,207422,201227,450340,201246,450356,132.72
01003,M,201081,451630,1114016200003040465,43.33,11140615,207268,201075,451625,201086,451636,43.33
01003,M,201485,451324,1114016200002900027,74.38,11140665,208131,201480,451321,201490,451327,37.19
02003,M,200165,450990,1114014400001930094,632.04,11140580,207126,200158,450983,200173,450999,158.01
01003,M,200415,450390,1114016200004320409,150.7,11140625,207349,200409,450384,200421,450397,75.35
02003,M,200656,450317,1114016200003530044,269.08,11140625,207355,200648,450307,200664,450326,134.54
01003,M,200629,450236,1114016200003530042,204.2,11140625,207365,200621,450229,200637,450244,102.1
02003,M,201022,451432,1114016200003040213,205.56,11140615,207389,201016,451426,201028,451438,68.52
01003,M,201009,451451,1114016200003040226,244.26,11140615,207389,201001,451443,201018,451459,122.13
01003,M,200753,450702,1114016200004290006,470.85,11140625,207588,200745,450695,200764,450709,156.95
01003,M,200485,450005,1114016200004321655,214.3,11140625,207397,200477,449999,200492,450010,107.15
01000,M,201267,451080,1114016200003110022,58.82,11140645,207428,201260,451074,201273,451084,58.82
01001,M,202007,452185,1114016500015780000,45.46,11140670,208226,202001,452179,202013,452190,45.46
01001,M,199800,451664,1114013500000520015,46.5,11140590,207164,199794,451659,199807,451669,46.5
01003,M,199892,451667,1114013500000670001,402.28,11140590,207149,199884,451659,199901,451676,201.14
01001,M,202025,452070,1114016500011470000,33.55,11140670,207936,202021,452065,202029,452073,33.55
01003,M,200710,450067,1114016200003660306,192.44,11140635,207894,200703,450061,200717,450073,96.22
01001,M,201204,451513,1114016200003040062,36.98,11140615,201810,201199,451508,201209,451517,36.98
01001,M,201187,451541,1114016200003040433,50.91,11140615,207319,201180,451536,201192,451546,50.91
01003,M,201904,451562,1114016200001550008,380.72,11140650,208067,201898,451555,201909,451569,95.18
01003,M,201111,451427,1114016200002360057,129.62,11140615,207388,201105,451420,201117,451433,64.81
01003,M,201118,451575,1114016200003040108,118.8,11140615,202225,201111,451570,201124,451581,59.4
01001,M,200825,451343,1114016200003990035,46.63,11140625,207302,200821,451339,200829,451348,46.63
01003,M,201438,451035,1114016200003130070,54.39,11140645,207442,201433,451029,201444,451041,54.39
01003,M,201309,451093,1114016200003210088,120.28,11140645,207429,201303,451088,201315,451099,60.14
01001,M,201864,452267,1114016500019180000,26.98,11140670,208210,201860,452264,201867,452272,26.98
01003,M,201890,452111,1114016500014780000,242.52,11140670,207933,201883,452104,201896,452118,80.84
01001,M,198104,451419,1114011300000940031,51.92,11140520,206553,198101,451412,198108,451424,51.92
01001,M,200713,450425,1114016200004321109,30.14,11140625,207346,200708,450420,200717,450429,30.14
01001,M,200689,450579,1114016200004320068,29.58,11140625,207329,200685,450576,200692,450583,29.58
01003,M,201991,451718,1114016200001600013,71.48,11140650,207972,201987,451713,201994,451723,35.74
01003,M,201022,451603,1114016200002360178,6.89,11140615,207284,201019,451601,201025,451606,6.89
01003,M,201004,451628,1114016200002360153,49.42,11140615,207265,201001,451622,201009,451633,49.42
01001,M,200524,451736,1114014500001580003,30.88,11140590,207144,200520,451732,200528,451739,30.88
01003,M,201885,452030,1114016500011990000,237.32,11140670,207950,201879,452025,201890,452034,59.33
01001,M,199960,452114,1114015200000430028,93.38,11140605,207215,199953,452109,199967,452119,93.38
01001,M,199755,452079,1114015200001530002,89.08,11140605,207230,199748,452072,199762,452086,89.08
01001,M,201792,452113,1114016500012280000,52.06,11140670,208235,201787,452108,201798,452117,52.06
01003,M,201218,450208,1114016200003090120,167.94,11140635,207892,201214,450202,201223,450213,55.98
01003,M,199580,451455,1114013400001860000,54.74,11140590,207204,199577,451452,199584,451459,27.37
01001,M,201671,452222,1114016500000740005,56.77,11140670,208215,201666,452216,201676,452228,56.77
01003,M,200936,450830,1114016200004180002,358.68,11140625,207574,200927,450821,200947,450839,179.34
02003,M,200434,450443,1114016200004321825,395.88,11140625,207343,200429,450432,200440,450455,131.96
02003,M,200069,451035,1114014400001930142,561.08,11140580,207119,200062,451028,200077,451041,140.27
01003,M,200660,450564,1114016200004321095,43.78,11140625,207329,200655,450559,200664,450569,43.78
02003,M,200945,450924,1114016200004150007,345.3,11140625,207547,200940,450918,200950,450931,69.06
02003,M,201150,450698,1114016200003460655,71.36,11140645,207680,201143,450693,201158,450704,71.36
01000,M,201298,451043,1114016200003210047,53.81,11140645,207441,201291,451037,201305,451050,53.81
01003,M,201322,451043,1114016200003210085,27.81,11140645,207441,201317,451039,201326,451047,27.81
01003,M,201017,451614,1114016200002360175,35.08,11140615,207284,201012,451610,201022,451617,35.08
01003,M,201249,451615,1114016200002400005,20.42,11140615,207271,201245,451611,201253,451618,20.42
01003,M,201254,451636,1114016200002390026,132.16,11140615,207270,201245,451626,201262,451646,132.16
01003,M,200587,450098,1114016200004321483,91.24,11140625,207370,200582,450092,200593,450103,45.62
01001,M,200607,450019,1114016200004322304,15.62,11140625,207394,200604,450015,200611,450022,15.62
01003,M,201223,451573,1114016200003040069,93.16,11140615,207291,201218,451568,201228,451578,46.58
01003,M,201161,450356,1114016200003490217,371.46,11140635,203881,201151,450346,201172,450365,185.73
01001,M,199487,451516,1114016000001310007,15.63,11140605,206996,199484,451512,199489,451520,15.63
01003,M,201115,451591,1114016200003040462,232.83,11140615,202225,201108,451584,201121,451598,77.61
01003,M,201623,451595,1114016200001220010,58.65,11140650,208053,201617,451589,201628,451601,58.65
01003,M,201259,451662,1114016200002390021,21.94,11140615,207270,201255,451659,201264,451665,21.94
01003,M,200669,450669,1114016200004320173,183.44,11140625,207321,200661,450662,200678,450675,91.72
01001,M,200672,450661,1114016200004320757,46.74,11140625,207321,200667,450656,200678,450666,46.74
02002,M,200572,450184,1114016200004320483,799.24,11140625,207366,200566,450169,200578,450200,199.81
02002,M,200735,450606,1114016200004320009,1854.45,11140625,207334,200718,450587,200756,450618,618.15
01003,M,199522,451567,1114016000001250001,57.24,11140605,206996,199517,451564,199526,451569,28.62
01003,M,201616,451490,1114016200000520176,21.78,11140665,208115,201612,451487,201620,451494,21.78
02003,M,200413,451324,1114014400000360001,588.4,11140580,207092,200403,451319,200421,451330,147.1
01003,M,201326,450493,1114016200003460430,71.35,11140635,207410,201320,450488,201332,450497,71.35
02003,M,201187,450768,1114016200003400088,193.64,11140645,207589,201181,450759,201194,450777,96.82
01001,M,201294,450723,1114016200003330029,147.5,11140645,207993,201288,450716,201299,450730,73.75
01003,M,201308,451072,1114016200003210049,169.59,11140645,207429,201303,451064,201313,451078,56.53
01001,M,201831,452300,1114016500018580000,24.49,11140670,208203,201827,452296,201835,452304,24.49
01003,M,200836,450860,1114016200004170024,208.22,11140625,207573,200829,450853,200844,450867,104.11
01003,M,200666,450644,1114016200004320759,178.74,11140625,207326,200660,450637,200671,450652,89.37
01003,M,202157,451482,1114016200000850547,45.92,11140650,208074,202152,451479,202161,451485,22.96
