개방자치단체코드,관리번호,영업상태명,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,좌표정보(X),좌표정보(Y)
3010000,3010000-103-2013-00001,폐업,85.95,100013,서울특별시 중구 충무로3가 56-5번지 지상2층 ,서울특별시 중구 수표로6길 24 (충무로3가),4554,캐빈이벤트룸호프주점,451165.0011,단란주점
3010000,3010000-103-2014-00001,영업/정상,111.67,100310,서울특별시 중구 오장동 139-11번지 지하1층 ,서울특별시 중구 을지로36길 35 (오장동, 지하1층),4547,200092.1659,451408.6993
3010000,3010000-103-2014-00002,영업/정상,102.15,100-195,서울특별시 중구 을지로5가 275-6 지하1층,서울특별시 중구 동호로 350, 지하1층 (을지로5가),4561,200168.8391,451476.043
3010000,3010000-103-2014-00003,폐업,145.3,100196,서울특별시 중구 을지로6가 30-5번지 지상2층 ,서울특별시 중구 을지로 250 (을지로6가, 지상2층),4561,단란주점,200439.9166
3010000,3010000-103-2014-00004,영업/정상,93.45,100013,서울특별시 중구 충무로3가 56-1 2층 ,서울특별시 중구 수표로6길 32, 2층 (충무로3가),4554,199229.9205,451163.7958
3010000,3010000-103-2016-00001,영업/정상,128.76,100814,서울특별시 중구 서소문동 57-7 지하1층,서울특별시 중구 서소문로 101 (서소문동, 지하1층),4516,197492.6595,451177.6294
3010000,3010000-103-2016-00002,영업/정상,144.07,100845,서울특별시 중구 을지로2가 101-28 3층 ,서울특별시 중구 을지로9길 8, 3층 (을지로2가),4542,198914.045,451592.0099
3010000,3010000-103-2016-00003,영업/정상,116.3,100450,서울특별시 중구 신당동 100-3번지 2층 ,서울특별시 중구 퇴계로 406 (신당동, 2층),4577,201397.8563,451435.4905
3010000,3010000-103-2017-00001,폐업,126.14,100863,서울특별시 중구 충무로4가 125-3 지하1층,서울특별시 중구 퇴계로 213 (충무로4가, 지하1층),4557,199532.0845,451067.1947
3010000,3010000-103-2018-00001,영업/정상,128.93,100869,서울특별시 중구 황학동 710번지 ,서울특별시 중구 퇴계로 443, 지하1층 (황학동),4576,201780.5406,451506.8824
3010000,3010000-103-2018-00002,영업/정상,66.6,100879,서울특별시 중구 흥인동 96번지 ,서울특별시 중구 퇴계로 407, 2층 (흥인동),4570,201429.7532,451480.2409
3010000,3010000-103-2018-00003,영업/정상,247.27,100281,서울특별시 중구 인현동1가 141-2번지 호운빌딩 ,서울특별시 중구 충무로 22, 호운빌딩 지하 층 (인현동1가),4556,199336.0093,451201.8239
