,노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,고가도로,지하철네트워크,교량,터널,육교,횡단보도,"공원,녹지",건물내,행정동코드
8042,NODE,POINT(127.00382736516897 37.56339410672627),7817,2,,0,,,,,1114000000,중구,1114014700,쌍림동,,,,,0,0,,,11140590
8043,LINK,,0,,LINESTRING(127.0104986186821 37.563593948430736127.01052448133855 37.563511559017094127.01054747677162 37.56348409459439127.01059060077623 37.56348637926483),106047,1011,8311,8312,16.907,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8044,NODE,POINT(127.00508944538427 37.563325403138464),7818,0,,0,,,,,1114000000,중구,1114014700,쌍림동,,,,,0,0,,,11140590
8045,LINK,,0,,LINESTRING(127.023482703798 37.561689919460186127.02331585737062 37.56180357627963),101144,1011,9558,9565,19.402,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8046,NODE,POINT(127.00486520286645 37.563327701123),7819,0,,0,,,,,1114000000,중구,1114014700,쌍림동,,,,,0,0,,,11140590
8047,LINK,,0,,LINESTRING(126.99702672977823 37.564375911013016126.9969347316823 37.56437133159922),115165,1111,6942,6943,8.144,1114000000,중구,1114013400,인현동2가,0,0,0,0,0,0,0,0,11140590
8048,NODE,POINT(127.0053641307925 37.56324148070864),7820,0,,0,,,,,1114000000,중구,1114014700,쌍림동,,,,,0,0,,,11140590
8049,LINK,,0,,LINESTRING(127.01042657912772 37.56239819732636127.01044666583293 37.56213043738132),95272,1111,8250,8241,29.771,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8050,NODE,POINT(127.00537119274253 37.56341693189445),7821,0,,0,,,,,1114000000,중구,1114014700,쌍림동,,,,,0,0,,,11140590
8051,LINK,,0,,LINESTRING(127.01088939827378 37.56215785975423127.01061340057228 37.562080074819214),102529,1111,8227,8235,25.868,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8052,NODE,POINT(127.00642337916175 37.56306215703438),7822,0,,0,,,,,1114000000,중구,1114014300,장충동1가,,,,,0,0,,,11140580
8053,LINK,,0,,LINESTRING(127.01267761371798 37.554083687400414127.01260288002001 37.5541111578153),94788,1111,9000,8936,7.273,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8054,NODE,POINT(127.00545459098042 37.56377165035308),7823,0,,0,,,,,1114000000,중구,1114014700,쌍림동,,,,,0,0,,,11140590
8055,LINK,,0,,LINESTRING(126.97898266284173 37.567529910880296126.97913791648058 37.567529938416975),106613,1111,9679,5898,13.716,1114000000,중구,1114010100,무교동,0,0,0,0,0,0,0,0,11140550
8056,NODE,POINT(127.00556669952988 37.56359085118568),7824,0,,0,,,,,1114000000,중구,1114014700,쌍림동,,,,,0,0,,,11140590
8057,LINK,,0,,LINESTRING(127.01940394811284 37.564726738026884127.0194959372801 37.56469010638613),124169,1011,127167,9173,9.087,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8058,NODE,POINT(127.00507797014768 37.563684702982),7825,0,,0,,,,,1114000000,중구,1114014700,쌍림동,,,,,0,0,,,11140590
8059,LINK,,0,,LINESTRING(127.0135669545988 37.56017680860944127.01350947749431 37.56027979914668),103545,1111,10279,10174,12.508,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8060,NODE,POINT(127.00461799117457 37.56381745665583),7826,0,,0,,,,,1114000000,중구,1114014700,쌍림동,,,,,0,0,,,11140590
8061,LINK,,0,,LINESTRING(127.0038529186061 37.55731388748682127.00390753659485 37.55729786595877),106614,1000,9787,9786,5.143,1114000000,중구,1114014400,장충동2가,0,0,0,0,0,1,0,0,11140570
8062,NODE,POINT(127.00389350152581 37.563652708553406),7827,0,,0,,,,,1114000000,중구,1114014700,쌍림동,,,,,0,0,,,11140590
8063,LINK,,0,,LINESTRING(127.0073603172417 37.54580078197488127.00787648905981 37.545805051535815),124332,1111,84598,10301,45.617,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8064,NODE,POINT(127.00564397284518 37.55895885924662),7828,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,1,,,11140570
8065,LINK,,0,,LINESTRING(127.00744122201819 37.55360285796473127.00724754945232 37.55351435000575),108392,1011,74036,74038,19.732,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8066,NODE,POINT(127.0055462256396 37.55887647670259),7829,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,1,,,11140570
8067,LINK,,0,,LINESTRING(126.99881789604864 37.559648980782434126.99880927353897 37.55953684260769126.99875753005543 37.55940410719195),114407,1011,7550,7549,27.894,1114000000,중구,1114014400,장충동2가,0,0,0,0,0,0,0,0,11140570
8068,NODE,POINT(127.0054714443748 37.55835469471614),7830,2,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
8069,LINK,,0,,LINESTRING(127.01873061394451 37.56235592881655127.01827643054918 37.56254365956174),110575,1111,9309,9295,45.215,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8070,NODE,POINT(127.00464635044037 37.557537723770444),7831,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
8071,LINK,,0,,LINESTRING(126.9976420451532 37.56193749509821126.99822851184463 37.56207481724265126.99834063084737 37.56209541565467),105427,1111,7094,20727,64.177,1114000000,중구,1114013200,충무로4가,0,0,0,0,0,0,0,0,11140590
8072,NODE,POINT(127.004813121687 37.55815333249036),7832,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
8073,LINK,,0,,LINESTRING(127.00544196970209 37.54859175711216127.00535768199492 37.54833302228952),99579,1111,8041,8042,29.667,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8074,NODE,POINT(127.00527593955141 37.55801142367075),7833,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
8075,LINK,,0,,LINESTRING(127.01371245258355 37.56383661458471127.01365671329913 37.563685117028044),112201,1111,10015,10017,17.521,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8076,NODE,POINT(127.00487636748376 37.558187657889626),7834,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
8077,LINK,,0,,LINESTRING(127.01905761894812 37.5707753771344127.0189829034485 37.570931009076126),101145,1011,9096,9097,18.491,1114000000,중구,1114016500,황학동,0,0,0,0,0,0,0,1,11140670
8078,NODE,POINT(127.00413181669775 37.558164800962984),7835,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
8079,LINK,,0,,LINESTRING(126.99645931288659 37.55624016363207126.99645356220913 37.55626991439767126.99651104893226 37.556398073996206126.99655704264316 37.556409518014576126.99672952386015 37.55634544397569),108346,1011,7272,122707,39.52,1114000000,중구,1114013900,필동3가,0,0,0,0,0,0,0,0,11140570
8080,NODE,POINT(127.00420653735594 37.557778036240904),7836,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
8081,LINK,,0,,LINESTRING(126.97631131953932 37.55519078658093126.97631983252313 37.55554093399094),124104,1011,6205,9641,38.869,1114000000,중구,1114011800,남대문로5가,0,0,0,0,0,0,0,0,11140540
8082,NODE,POINT(127.00494538075708 37.558494318427066),7837,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
8083,LINK,,0,,LINESTRING(127.01827643054918 37.56254365956174127.01845187247677 37.56284571838801),109013,1111,9295,9310,36.935,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8084,NODE,POINT(127.00464639108165 37.55819224422976),7838,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
8085,LINK,,0,,LINESTRING(127.0152022717398 37.55826559746023127.01547539715246 37.55817181937379127.0155070203619 37.55817868082351127.01558465416397 37.55825876925401127.01568815720223 37.558322834467745),99578,1011,8856,8852,51.989,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8086,NODE,POINT(127.00469239589353 37.55834328558333),7839,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
8087,LINK,,0,,LINESTRING(126.99557214489951 37.568509064588206126.9961065116364 37.568559267043454),106630,1111,10354,10353,47.536,1114000000,중구,1114015700,산림동,0,0,0,0,0,0,0,0,11140605
8088,NODE,POINT(127.00511789277965 37.558915401101906),7840,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
8089,LINK,,0,,LINESTRING(126.99140296211353 37.567465101301465126.99156397343279 37.56746971912032126.99162147704446 37.56744912645115126.991670372076 37.567363330483744),105686,1011,9708,9709,30.261,1114000000,중구,1114015600,입정동,0,0,0,0,0,0,0,0,11140605
8090,NODE,POINT(127.00501152706799 37.55890854006658),7841,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
8091,LINK,,0,,LINESTRING(126.98348001241338 37.55765103657184126.98361517886578 37.55739473968916126.98379340543296 37.55741078402009126.98385950724543 37.55748402613793),106747,1111,6356,6357,56.709,1114000000,중구,1114012200,회현동2가,0,0,0,0,0,0,0,0,11140550
8092,NODE,POINT(126.99934537093503 37.56472838033167),7374,0,,0,,,,,1114000000,중구,1114015400,오장동,,,,,0,0,,,11140590
8093,LINK,,0,,LINESTRING(127.01678063692506 37.55871745616151127.01662822391549 37.55848175884947),103141,1111,9985,9395,29.422,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8094,NODE,POINT(127.0003832327279 37.56497554280419),7375,0,,0,,,,,1114000000,중구,1114015400,오장동,,,,,0,0,,,11140590
8095,LINK,,0,,LINESTRING(126.9969347316823 37.56437133159922126.9970612204143 37.56459789933586),124658,1111,6943,6954,27.518,1114000000,중구,1114013400,인현동2가,0,0,0,0,0,0,0,0,11140590
8096,NODE,POINT(127.00031998704245 37.56582687620962),7376,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,0,,,11140605
8097,LINK,,0,,LINESTRING(126.9910538886354 37.565547337032584126.99116886316412 37.56576017898328),113136,1111,6718,6719,25.714,1114000000,중구,1114015500,을지로3가,0,0,0,0,0,0,0,0,11140605
8098,NODE,POINT(126.99981111169537 37.56581543384222),7377,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8099,LINK,,0,,LINESTRING(127.000271115888 37.56689790826896127.00033724189393 37.56690019662817),97716,1111,7419,7420,5.848,1114000000,중구,1114015000,을지로4가,0,0,0,0,0,0,0,0,11140605
8100,NODE,POINT(126.99990311155958 37.565961899871255),7378,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8101,LINK,,0,,LINESTRING(127.0068000699794 37.56393635473866127.00667070121499 37.5639706900797),114439,1111,7662,9905,12.048,1114000000,중구,1114014600,광희동2가,0,0,0,0,0,0,0,0,11140590
8102,NODE,POINT(126.99911248156177 37.5662136348626),7379,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8103,LINK,,0,,LINESTRING(126.9769115287782 37.55707322444822126.97704951763751 37.55705723161757),115146,1111,6069,6070,12.321,1114000000,중구,1114011200,남창동,0,0,0,0,0,0,0,0,11140540
8104,NODE,POINT(126.99900610885217 37.5659939351465),7380,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8105,LINK,,0,,LINESTRING(127.01591835776159 37.55937324015487127.01584362094103 37.55940528966201),96750,1111,8865,8866,7.501,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8106,NODE,POINT(126.99934536532771 37.56536916881294),7382,0,,0,,,,,1114000000,중구,1114015400,오장동,,,,,0,0,,,11140590
8107,LINK,,0,,LINESTRING(126.97297238080421 37.55546354930012126.97295212003104 37.55584687408455126.97294344073845 37.556000203858574),124089,1000,177920,5873,59.617,1114000000,중구,1114012000,봉래동2가,0,0,0,0,0,0,0,0,11140540
8108,NODE,POINT(126.999586863978 37.56537832402569),7383,0,,0,,,,,1114000000,중구,1114015400,오장동,,,,,0,0,,,11140590
8109,LINK,,0,,LINESTRING(126.98236177953457 37.56366055976881126.98223530484702 37.56356899957351),94257,1111,10040,10038,15.104,1114000000,중구,1114011500,남대문로2가,0,0,0,0,0,0,0,0,11140550
8110,NODE,POINT(126.97854254850839 37.5633166477892),6009,0,,0,,,,,1114000000,중구,1114011300,북창동,,,,,0,0,,,11140520
8111,LINK,,0,,LINESTRING(127.00314871567976 37.55932969443731127.00309984886995 37.55942581409513),123589,1111,9796,7845,11.509,1114000000,중구,1114014400,장충동2가,0,0,0,0,0,0,0,0,11140570
8112,NODE,POINT(127.00034586016763 37.565417229254564),7384,0,,0,,,,,1114000000,중구,1114015400,오장동,,,,,0,0,,,11140590
8113,LINK,,0,,LINESTRING(126.97865104378278 37.55673800743532126.97857912374708 37.55692565415149126.97855032204521 37.55711788572559126.97865353302413 37.55722459544158),106700,1111,10072,6067,58.209,1114000000,중구,1114011200,남창동,0,0,0,0,0,0,0,0,11140540
8114,NODE,POINT(126.99960124002469 37.565167779296424),7385,0,,0,,,,,1114000000,중구,1114015400,오장동,,,,,0,0,,,11140590
8115,LINK,,0,,LINESTRING(126.97582288061614 37.565617289131374126.97578843550073 37.56544793084888),104103,1000,5710,5715,19.042,1114000000,중구,1114016700,정동,0,0,0,0,0,1,0,0,11140520
8116,NODE,POINT(126.9989399916654 37.56542866765328),7387,0,,0,,,,,1114000000,중구,1114013500,예관동,,,,,0,0,,,11140590
8117,LINK,,0,,LINESTRING(127.00959899599054 37.56535619348957127.00959898718105 37.565287537585014127.00955296965263 37.56514794097428127.00952708437659 37.5650655559766),106752,1111,8120,8121,33.064,1114000000,중구,1114014900,을지로7가,0,0,0,0,0,0,0,0,11140590
8118,NODE,POINT(126.99895436771907 37.56534856922595),7388,0,,0,,,,,1114000000,중구,1114013500,예관동,,,,,0,0,,,11140590
8119,LINK,,0,,LINESTRING(126.96813111543872 37.559854036811195126.96828073747245 37.559538259647844126.96837853153998 37.559414705132205),95433,1111,14944,15187,53.666,1114000000,중구,1114017100,중림동,0,0,0,0,0,0,0,0,11140680
8120,NODE,POINT(126.99906648848669 37.565636924960565),7389,0,,0,,,,,1114000000,중구,1114013500,예관동,,,,,0,0,,,11140590
8121,LINK,,0,,LINESTRING(127.00510893560875 37.55403853634757127.00514056398123 37.5541598273056127.00519805823737 37.554205595478685127.00528430120775 37.554294844495324),124085,1111,73885,73887,33.431,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8122,NODE,POINT(126.99948623601782 37.56588637730479),7391,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8123,LINK,,0,,LINESTRING(127.01312326822429 37.554648906712664127.01256850761713 37.55483891541356),124964,1111,8994,9008,53.363,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8124,NODE,POINT(126.97881853748858 37.563323563218795),6008,0,,0,,,,,1114000000,중구,1114011100,소공동,,,,,0,0,,,11140520
8125,LINK,,0,,LINESTRING(127.01822862438225 37.56692162557556127.01851900723064 37.56693531156015),96690,1011,9246,9229,25.699,1114000000,중구,1114016500,황학동,0,0,0,0,0,0,0,0,11140670
8126,NODE,POINT(127.00162809647277 37.56506707341237),7393,0,,0,,,,,1114000000,중구,1114015400,오장동,,,,,0,0,,,11140590
8127,LINK,,0,,LINESTRING(127.00922492960967 37.56277361645486127.00885982575014 37.562828569165355127.00875058192287 37.56284459703071127.00864708756048 37.56285833584286),113524,1111,8272,8273,51.913,1114000000,중구,1114014300,장충동1가,0,0,0,0,0,0,0,0,11140580
8128,NODE,POINT(127.00218298207385 37.5656094461085),7396,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,1,,,11140605
8129,LINK,,0,,LINESTRING(127.00925389573523 37.55290774806398127.00949824643946 37.553047329294046),105159,1111,8467,8470,26.574,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8130,NODE,POINT(127.00152749746725 37.566293726860756),7398,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,0,,,11140605
8131,LINK,,0,,LINESTRING(126.99276463908231 37.56419722136094126.99300038026495 37.56423842912368),100063,1011,6683,6680,21.324,1114000000,중구,1114015900,초동,0,0,0,0,0,0,0,1,11140605
8132,NODE,POINT(127.00256535467503 37.56556366781754),7399,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,0,,,11140605
8133,LINK,,0,,LINESTRING(127.00080435761684 37.559568885326044127.00096534382658 37.559534556133144),97929,1111,7583,7578,14.725,1114000000,중구,1114014400,장충동2가,0,0,0,0,0,0,0,0,11140570
8134,NODE,POINT(127.00256248195639 37.565630035252134),7400,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,1,,,11140605
8135,LINK,,0,,LINESTRING(126.96590897436585 37.55432047329854126.96603916253576 37.55437064404891),95428,1111,118849,11085,12.78,1114000000,중구,1114017400,만리동2가,0,0,0,0,0,0,0,0,11140680
8136,NODE,POINT(127.00274647656674 37.56549271930981),7401,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,0,,,11140605
8137,LINK,,0,,LINESTRING(126.996193121976 37.561887109577015126.99580214715765 37.56180013212485),96688,1111,7098,7108,35.867,1114000000,중구,1114013200,충무로4가,0,0,0,0,0,0,0,0,11140590
8138,NODE,POINT(127.00291898690706 37.565774204368324),7402,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,0,,,11140605
8139,LINK,,0,,LINESTRING(126.96801134261656 37.55759064562418126.96794237860401 37.55752425945953),118708,1011,15194,15199,9.561,1114000000,중구,1114017100,중림동,0,0,0,0,0,0,0,1,11140680
8140,NODE,POINT(127.00253661670544 37.56591610206174),7403,2,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,0,,,11140605
8142,NODE,POINT(127.00250500221995 37.566231919861785),7404,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,0,,,11140605
8143,LINK,,0,,LINESTRING(127.02087918731243 37.57037201387014127.02060726743959 37.57048447373947),109365,1111,10243,127078,27.071,1114000000,중구,1114016500,황학동,0,0,0,0,0,0,0,0,11140670
8144,NODE,POINT(127.00214277136169 37.566977987669254),7406,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,1,,,11140605
8145,LINK,,0,,LINESTRING(126.99532904744977 37.56480037845477126.99530892873834 37.564704259380136126.99532905973827 37.56460356483886126.99536931265109 37.56454635316272126.99537506665985 37.56447998600386126.99530751472886 37.56433008458801),103723,1111,6978,6977,54.468,1114000000,중구,1114013400,인현동2가,0,0,0,0,0,0,0,0,11140590
8146,NODE,POINT(127.0024159010618 37.5669871365142),7407,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,1,,,11140605
8147,LINK,,0,,LINESTRING(127.01604169056264 37.55805960567647127.01617966940559 37.55802754738733127.01624865679496 37.5580023640505),114380,1011,8849,126420,19.406,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8148,NODE,POINT(127.00251939233812 37.56667818285553),7408,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,1,,,11140605
8149,LINK,,0,,LINESTRING(126.99116886316412 37.56576017898328126.99120623358462 37.5657990867827),98192,1111,6719,6720,5.436,1114000000,중구,1114015500,을지로3가,0,0,0,0,0,0,0,0,11140605
8150,NODE,POINT(127.00214276487178 37.56675142324052),7409,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,1,,,11140605
8151,LINK,,0,,LINESTRING(126.99914696965669 37.567275512865756126.99914122019791 37.56721829958816),106126,1111,7447,7439,6.37,1114000000,중구,1114015200,주교동,0,0,0,0,0,0,0,0,11140605
8152,NODE,POINT(127.0020047714056 37.567062665685654),7411,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,1,,,11140605
8153,LINK,,0,,LINESTRING(127.00634279903743 37.56208267001628127.00612715243487 37.5616890539837),114271,1111,7763,71666,47.661,1114000000,중구,1114014300,장충동1가,0,0,0,0,0,0,0,0,11140580
8154,NODE,POINT(127.00132338270264 37.56695282587257),7412,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,0,,,11140605
8155,LINK,,0,,LINESTRING(126.99644915483003 37.56736105085636126.996488603472 37.56745094764368126.99650044639013 37.56759580862168),103434,1111,7035,6913,26.681,1114000000,중구,1114015700,산림동,0,0,0,0,0,0,0,0,11140605
8156,NODE,POINT(127.00050399447136 37.566909350152336),7415,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,0,,,11140605
8157,LINK,,0,,LINESTRING(126.9757108212463 37.56541587548535126.97578843550073 37.56544793084888),116224,1000,5718,5715,7.725,1114000000,중구,1114016700,정동,0,0,0,0,0,1,0,0,11140520
8158,NODE,POINT(127.00082312616333 37.567076411014696),7416,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,0,,,11140605
8159,LINK,,0,,LINESTRING(127.00312109410645 37.552284394049124127.00316566303933 37.55239127073792127.00314841776033 37.55243017629742127.0026367643193 37.55258123215261127.00255915276732 37.552574368254845127.00248152819717 37.552474357645295),94270,1011,9766,9765,85.246,1114000000,중구,1114014400,장충동2가,0,0,0,0,0,0,0,0,11140570
8160,NODE,POINT(127.00104449972015 37.566696513354074),7417,2,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,0,,,11140605
8161,LINK,,0,,LINESTRING(126.99204860499336 37.56583576300112126.99257472725975 37.565867836682635),114857,1111,6722,6698,46.618,1114000000,중구,1114015500,을지로3가,0,0,0,0,0,0,0,0,11140605
8162,NODE,POINT(127.00149300576776 37.56672168236023),7418,0,,0,,,,,1114000000,중구,1114015100,을지로5가,,,,,0,0,,,11140605
8163,LINK,,0,,LINESTRING(126.98445794949716 37.561955898620916126.98402098450977 37.56189633847207),114853,1111,10053,6315,39.169,1114000000,중구,1114012400,충무로1가,0,0,0,0,0,0,0,0,11140550
8164,NODE,POINT(127.000271115888 37.56689790826896),7419,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,1,,,11140605
8165,LINK,,0,,LINESTRING(126.99813660205518 37.55863515206026126.99828751827799 37.55860238203757126.99832776442126 37.55860238261444126.99850024394776 37.55879919874843126.99840107002946 37.55895326198615),108105,1011,7214,7215,63.226,1114000000,중구,1114014400,장충동2가,0,0,0,0,0,0,0,0,11140570
8166,NODE,POINT(127.00033724189393 37.56690019662817),7420,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8167,LINK,,0,,LINESTRING(126.9970613943968 37.56016844695965126.99724251021772 37.560049447653675126.99726550988046 37.560010543140514),96611,1111,7242,7243,25.521,1114000000,중구,1114013900,필동3가,0,0,0,0,0,0,0,0,11140570
8168,NODE,POINT(126.99998361170618 37.56622736937641),7421,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8169,LINK,,0,,LINESTRING(127.01147356727458 37.55651542755541127.01190368062417 37.557301172431465),109689,1111,8441,10267,95.129,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8170,NODE,POINT(126.99923897944558 37.566495124909075),7422,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8171,LINK,,0,,LINESTRING(126.97763906842621 37.556239194012306126.97763324049733 37.556502374274444126.97770506363305 37.55664656547129),93495,1011,6219,6218,46.43,1114000000,중구,1114011200,남창동,0,0,0,0,0,0,0,0,11140540
8172,NODE,POINT(127.00008998786357 37.56665074734701),7423,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8173,LINK,,0,,LINESTRING(126.9773742523179 37.566902556533314126.97750362926382 37.566902581257004),112679,1000,5939,5940,11.43,1114000000,중구,1114010300,태평로1가,0,0,0,0,0,0,0,0,11140550
8174,NODE,POINT(126.99927060363572 37.56660955159399),7424,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8175,LINK,,0,,LINESTRING(126.98311111711925 37.568749011705165126.98241819682057 37.568824431996255126.9813342576527 37.568904364101684126.98058671213367 37.56895916823302126.98016118613604 37.56898884836668),104297,1000,211764,211540,262.012,1114000000,중구,1114010200,다동,0,0,0,0,0,1,0,0,11140550
8176,NODE,POINT(126.99904347617938 37.56660268438323),7425,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,1,,,11140605
8177,LINK,,0,,LINESTRING(127.0094092673651 37.554087475459376127.00941213443289 37.55402797333248),110768,1111,8434,8436,6.609,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8178,NODE,POINT(126.99914984973427 37.566833826690946),7426,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8179,LINK,,0,,LINESTRING(127.01071735392146 37.55524536233587127.0107547285964 37.55527968694873127.01099913121742 37.5557007546891),104668,1111,126000,126001,56.524,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8180,NODE,POINT(126.99926772631845 37.5668429815993),7427,2,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8181,LINK,,0,,LINESTRING(126.97412096222028 37.56326312518459126.97407496773256 37.56325167243926),105499,1111,5817,5818,4.258,1114000000,중구,1114016600,서소문동,0,0,0,0,0,0,0,0,11140520
8182,NODE,POINT(126.99942010342981 37.56685213656446),7428,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8183,LINK,,0,,LINESTRING(126.97693749551296 37.56609233251626126.97694622634005 37.56574905473593),124954,1111,5944,5945,38.108,1114000000,중구,1114016700,정동,0,0,0,0,0,0,0,0,11140520
8184,NODE,POINT(126.99967310705428 37.566859003124854),7429,2,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8185,LINK,,0,,LINESTRING(126.99567565803973 37.56172803881543126.99542554991726 37.56167310463177),104320,1111,7103,7104,22.923,1114000000,중구,1114013200,충무로4가,0,0,0,0,0,0,0,0,11140590
8186,NODE,POINT(126.99974785811773 37.566865868896926),7430,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8187,LINK,,0,,LINESTRING(127.00708022813139 37.54737188006751127.00711759067853 37.547337549763895127.00722680912892 37.5472894838493127.0072871687733 37.54728490306537),116170,1111,8031,77086,21.428,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8188,NODE,POINT(126.99887959959874 37.56658666323394),7431,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8189,LINK,,0,,LINESTRING(126.98557402511815 37.566221338823404126.98566602435282 37.56622821561848),111116,1111,10331,6481,8.164,1114000000,중구,1114010500,을지로2가,0,0,0,0,0,0,0,0,11140550
8190,NODE,POINT(126.99872722301645 37.56658208463016),7432,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,0,,,11140605
8191,LINK,,0,,LINESTRING(127.0110502758945 37.56386664466798127.01113077350269 37.563864348575535127.01115665193794 37.56389180850175127.01119295940737 37.563917711751515),109292,1111,10031,74031,15.234,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
8192,NODE,POINT(126.99901472284571 37.566831537110964),7434,0,,0,,,,,1114000000,중구,1114015000,을지로4가,,,,,0,1,,,11140605
8193,LINK,,0,,LINESTRING(126.97478502405421 37.565569012902635126.97485110655414 37.56569489614805),116997,1000,5758,5719,15.142,1114000000,중구,1114016700,정동,0,0,0,0,0,1,0,0,11140520
