개방자치단체코드,관리번호,영업상태명,소재지면적,지번주소,도로명주소,도로명우편번호,사업장명,업태구분명,좌표정보(X),좌표정보(Y),,,,,,,
3010000,3010000-102-2000-12666,폐업,190.16,서울특별시 중구 을지로1가 32-0번지 ,,,아시나요노래방주점,룸살롱,198118.8801,451614.3629,,,,,,,
3010000,3010000-102-2000-12669,폐업,109.32,서울특별시 중구 다동 156-0번지 ,,,원타임,룸살롱,,,,,,,,,
3010000,3010000-102-2000-12671,폐업,84.75,서울특별시 중구 충무로5가 76-2번지 ,서울특별시 중구 퇴계로 238 (충무로5가),4624,다이애나,룸살롱,199768.5123,451071.023,,,,,,,
3010000,3010000-102-2000-12712,영업/정상,99,서울특별시 중구 서소문동 89-0번지 ,서울특별시 중구 서소문로 128-3 (서소문동),4514,Bugs,룸살롱,197770.9203,451225.8832,,,,,,,
3010000,3010000-102-2000-12758,영업/정상,87.88,서울특별시 중구 북창동 10-4번지 지하1층 ,서울특별시 중구 남대문로5길 47, 지하1층 (북창동),4526,59:59.0,198044.6654,451236.6347,,,,,,,
3010000,3010000-102-2000-12776,폐업,68.84,서울특별시 중구 인현동1가 141-2번지 ,,,엔돌핀노래바,룸살롱,451201.8239,룸살롱,,,,,,,
3010000,3010000-102-2000-12778,폐업,82.2,서울특별시 중구 북창동 136-0 ,서울특별시 중구 남대문로1길 2 (북창동),4526,비지니스,룸살롱,450999.0984,룸살롱,,,,,,,
3010000,3010000-102-2000-12787,폐업,92.64,서울특별시 중구 북창동 104번지 2층 ,서울특별시 중구 남대문로1길 26-10, 2층 (북창동),4526,59:59.0,197986.8957,451089.6626,,,,,,,
3010000,3010000-102-2000-12818,폐업,58.54,서울특별시 중구 태평로2가 69-1번지 2층 ,,,누리,룸살롱,451181.56,룸살롱,,,,,,,
3010000,3010000-102-2000-12854,영업/정상,269.36,서울특별시 중구 다동 88-0 지하15호,서울특별시 중구 남대문로 117 (다동,지하15호),4522,03:00.0,198367.639,451720.218,,,,,,,
3010000,3010000-102-2000-12873,폐업,70.4,서울특별시 중구 충무로5가 59-1번지 ,,,백궁,룸살롱,,룸살롱,,,,,,,
3010000,3010000-102-2000-12874,영업/정상,95,서울특별시 중구 북창동 19-6 지상 2~3층,서울특별시 중구 세종대로14길 6-3 (북창동,지상 2~3층),4526,05:00.0,197911.0953,451167.0272,,,,,,,
3010000,3010000-102-2000-12895,영업/정상,48.71,서울특별시 중구 주교동 122-4 2층,서울특별시 중구 창경궁로8길 2-1 (주교동, 2층),4546,06:00.0,199778.4621,451792.7299,,,,,,,
3010000,3010000-102-2000-12904,폐업,38.14,서울특별시 중구 다동 192-1번지 ,2호 ,,,59:59.0,룸살롱,,,,,,,,
3010000,3010000-102-2000-12926,폐업,367.49,서울특별시 중구 북창동 125-0번지 외2 ,,,폭스,카바레,197979.2058,451026.554,,,,,,,
3010000,3010000-102-2000-12940,영업/정상,91.26,서울특별시 중구 태평로1가 31-19번지 ,서울특별시 중구 무교로 17-25 (태평로1가),4520,체스,룸살롱,198035.465,451682.9081,,,,,,,
3010000,3010000-102-2000-12941,폐업,75.08,서울특별시 중구 광희동1가 142-0번지 ,,,자이안트,룸살롱,200498.4975,451494.7068,,,,,,,
3010000,3010000-102-2000-12949,영업/정상,82.97,서울특별시 중구 저동2가 76-6,서울특별시 중구 수표로 43 (저동2가),4551,또또와,룸살롱,199025.8253,451419.1703,,,,,,,
3010000,3010000-102-2000-12950,폐업,72.9,서울특별시 중구 태평로2가 69-6번지 ,,,채널,룸살롱,197885.4184,451144.2217,,,,,,,
3010000,3010000-102-2000-12958,폐업,48.94,서울특별시 중구 을지로2가 148-1번지 ,,,무랑루즈,룸살롱,,,,,,,,,
3010000,3010000-102-2000-12964,폐업,49.64,서울특별시 중구 을지로6가 18-75번지 ,,,랑데뷰,룸살롱,200516.0924,451612.315,,,,,,,
3010000,3010000-102-2000-12974,폐업,59.63,서울특별시 중구 다동 58-1번지 ,,,일번지,룸살롱,198264.7839,451746.9218,,,,,,,
3010000,3010000-102-2000-12980,폐업,49.1,서울특별시 중구 다동 192-1번지 2호 ,,,라이브,룸살롱,,,,,,,,,
3010000,3010000-102-2000-12989,폐업,131.73,서울특별시 중구 다동 191-0번지 ,,,개선문,룸살롱,,,,,,,,,
3010000,3010000-102-2000-12993,폐업,48.96,서울특별시 중구 다동 190-0번지 ,,,하와이,룸살롱,,,,,,,,,
3010000,3010000-102-2000-13054,영업/정상,73.6,서울특별시 중구 태평로2가 330-2번지 ,서울특별시 중구 서소문로 136 (태평로2가),4514,국민 노래밤,룸살롱,197821.0571,451248.7754,,,,,,,
3010000,3010000-102-2000-13103,폐업,86.4,서울특별시 중구 명동2가 2-16번지 외2필지3층 ,,,고리야,비어(바)살롱,198674.6736,451271.2187,,,,,,,
3010000,3010000-102-2000-13105,폐업,144.13,서울특별시 중구 충무로2가 62-9번지 ,,,아이앤유(I&you),룸살롱,198814.8844,451003.687,,,,,,,
3010000,3010000-102-2000-13121,폐업,55.15,서울특별시 중구 남대문로5가 6-11번지 외1필지 ,,,또와,룸살롱,197544.2205,450668.7866,,,,,,,
3010000,3010000-102-2000-13140,폐업,166.83,서울특별시 중구 다동 170-1번지 ,,,바나나,룸살롱,198178.212,451722.2396,,,,,,,
3010000,3010000-102-2000-13143,폐업,94.48,서울특별시 중구 북창동 118-0번지 119-0 ,,,로마,룸살롱,197958.2625,451056.1464,,,,,,,
3010000,3010000-102-2000-13165,폐업,80.57,서울특별시 중구 북창동 103-1번지 ,,,코리아나,룸살롱,,,,,,,,,
3010000,3010000-102-2000-13185,폐업,85.21,서울특별시 중구 북창동 94-18번지 ,,,포인트,룸살롱,198005.1977,451074.2549,,,,,,,
3010000,3010000-102-2000-13190,폐업,95,서울특별시 중구 북창동 66-0번지 ,,,소주군 노래양,룸살롱,197967.2181,451154.2831,,,,,,,
3010000,3010000-102-2000-13204,영업/정상,87.28,서울특별시 중구 광희동1가 187-2번지 ,서울특별시 중구 을지로44길 23 (광희동1가),4561,골드,룸살롱,200511.77,451411.7254,,,,,,,
3010000,3010000-102-2000-13205,폐업,134.7,서울특별시 중구 초동 21-2번지 ,,,궁전가요주점,룸살롱,199226.8476,451398.6012,,,,,,,
3010000,3010000-102-2000-13206,폐업,47.15,서울특별시 중구 북창동 63-0,서울특별시 중구 세종대로14길 18 (북창동),4526,세시봉,룸살롱,197963.4802,451166.9203,,,,,,,
3010000,3010000-102-2000-13214,폐업,212.73,서울특별시 중구 북창동 12-1번지 ,,,시카고,룸살롱,198018.6799,451207.7298,,,,,,,
3010000,3010000-102-2000-13215,폐업,105.6,서울특별시 중구 남대문로4가 20-60번지 ,,,라이트,룸살롱,197846.4479,450872.5889,,,,,,,
3010000,3010000-102-2000-13216,폐업,123.45,서울특별시 중구 수하동 40-2번지 ,,,보물성,룸살롱,198537.6344,451684.5041,,,,,,,
3010000,3010000-102-2000-13220,폐업,79.81,서울특별시 중구 남대문로3가 88-0번지 ,,,폭스룸,룸살롱,197987.7657,450996.805,,,,,,,
3010000,3010000-102-2000-13227,폐업,74.93,서울특별시 중구 북창동 99-3번지 지상2-3층 ,,,여인도시,룸살롱,197947.6512,451086.9598,,,,,,,
3010000,3010000-102-2000-13230,폐업,82.32,서울특별시 중구 인현동2가 73-1번지 ,,,미라보,룸살롱,199550.5063,451392.2197,,,,,,,
3010000,3010000-102-2000-13232,영업/정상,63,서울특별시 중구 신당동 247-14번지 ,서울특별시 중구 퇴계로 386-1 (신당동),4611,궁,룸살롱,201204.1147,451408.5865,,,,,,,
3010000,3010000-102-2000-13233,폐업,56.15,서울특별시 중구 북창동 120-2번지 ,서울특별시 중구 남대문로1길 14 (북창동),4526,초원의집,룸살롱,197955.2366,451040.2211,,,,,,,
3010000,3010000-102-2000-13235,폐업,89.91,서울특별시 중구 북창동 3-1 성원빌딩지하1층 ,서울특별시 중구 세종대로18길 28 (북창동,성원빌딩지하1층),4526,40:00.0,룸살롱,198040.5797,,,,,,,
3010000,3010000-102-2000-13341,폐업,81.74,서울특별시 중구 필동1가 3-6번지 지하1층 ,서울특별시 중구 수표로2길 22 (필동1가),4554,잠수함,룸살롱,199215.9809,451084.357,,,,,,,
3010000,3010000-102-2000-13343,영업/정상,98.95,서울특별시 중구 을지로3가 348-7 2층,서울특별시 중구 수표로 52-1 (을지로3가),4550,딸기노래짱,스텐드바,199046.1362,451509.6373,,,,,,,
3010000,3010000-102-2000-13370,폐업,39.37,서울특별시 중구 북창동 94-10번지 2층 ,,,노틀담,룸살롱,197971.2415,451117.83,,,,,,,
3010000,3010000-102-2000-13381,폐업,88.5,서울특별시 중구 다동 128-0번지 ,,,워싱턴,룸살롱,198275.0016,451692.3252,,,,,,,
3010000,3010000-102-2000-13382,영업/정상,93.09,서울특별시 중구 을지로4가 316-1,서울특별시 중구 을지로20길 10-4 (을지로4가),4549,샤넬노래바,룸살롱,199500.4199,451531.4918,,,,,,,
3010000,3010000-102-2000-13383,영업/정상,48.9,서울특별시 중구 중림동 69-8 지하1층,서울특별시 중구 청파로 437-1 (중림동,지하1층),4507,06:00.0,197192.8104,450712.2255,,,,,,,
3010000,3010000-102-2000-13384,폐업,31.2,서울특별시 중구 북창동 14-5번지 지상2층 ,,,로데오,룸살롱,198019.342,451266.0823,,,,,,,
3010000,3010000-102-2000-13385,폐업,80.75,서울특별시 중구 무교동 21-3번지 ,,,브로드웨이 바,룸살롱,198109.6173,451640.774,,,,,,,
3010000,3010000-102-2001-13404,폐업,99.34,서울특별시 중구 다동 188-0번지 ,,,돈텔마마,룸살롱,,,,,,,,,
3010000,3010000-102-2001-13410,폐업,72.73,서울특별시 중구 남대문로3가 86-0번지 1층 ,,,돈텔마마,룸살롱,197966.064,450990.3489,,,,,,,
3010000,3010000-102-2001-13411,영업/정상,84,서울특별시 중구 충무로4가 149-3번지 ,서울특별시 중구 충무로2길 20 (충무로4가),4557,모델비지니스클럽,룸살롱,199420.5863,451122.4438,,,,,,,
3010000,3010000-102-2001-13459,폐업,83.37,서울특별시 중구 서소문동 91-0번지 지하1층 ,,,뉴욕,룸살롱,197769.1005,451242.91,,,,,,,
3010000,3010000-102-2001-13471,폐업,50,서울특별시 중구 북창동 94-18번지 1층 ,,,술마시는주점,룸살롱,198005.1977,451074.2549,,,,,,,
3010000,3010000-102-2001-13506,영업/정상,122.69,서울특별시 중구 북창동 42-3번지 (2~3층) ,서울특별시 중구 남대문로1길 60 (북창동,(2~3층)),4526,40:00.0,197968.205,451266.0076,,,,,,,
3010000,3010000-102-2001-13542,폐업,118.77,서울특별시 중구 북창동 136-0 ,서울특별시 중구 남대문로1길 2 (북창동),4526,자이안트,룸살롱,197959.7815,450999.0984,,,,,,,
3010000,3010000-102-2001-13565,영업/정상,96.85,서울특별시 중구 충무로2가 51-1번지 ,서울특별시 중구 삼일대로4길 14 (충무로2가),4553,보스,비어(바)살롱,199046.7949,451066.0381,,,,,,,
3010000,3010000-102-2001-13567,폐업,96,서울특별시 중구 을지로6가 18-130번지 지하1층 ,,,야수,룸살롱,200513.5245,451579.0998,,,,,,,
3010000,3010000-102-2001-13573,폐업,112.2,서울특별시 중구 북창동 111-2번지 ,,,클레오파트라,룸살롱,197975.5428,451036.1263,,,,,,,
3010000,3010000-102-2001-13579,영업/정상,118,서울특별시 중구 광희동1가 187-1,서울특별시 중구 을지로44길 19 (광희동1가),4561,앵콜,룸살롱,200512.2471,451433.391,,,,,,,
3010000,3010000-102-2001-13584,폐업,36.46,서울특별시 중구 북창동 123-0번지 ,,,쥴리아나,룸살롱,197952.6918,451017.5055,,,,,,,
3010000,3010000-102-2001-13660,영업/정상,82.3,서울특별시 중구 무학동 11-2 지하1층 ,서울특별시 중구 퇴계로 398 (무학동, 지하1층),4611,40:00.0,201325.3842,451418.2186,,,,,,,
3010000,3010000-102-2001-13663,폐업,135.37,서울특별시 중구 황학동 2478-0번지 지하1층 ,서울특별시 중구 퇴계로 459 (황학동,지하1층),4575,40:00.0,룸살롱,201947.0843,,,,,,,
3010000,3010000-102-2001-13668,폐업,78.6,서울특별시 중구 북창동 66-0번지 지하1층 ,,,초심,룸살롱,197967.2181,451154.2831,,,,,,,
3010000,3010000-102-2001-13669,폐업,133.8,서울특별시 중구 남대문로5가 12-38번지 ,서울특별시 중구 세종대로 20 (남대문로5가),,랑데뷰,룸살롱,197646.779,450670.574,,,,,,,
3010000,3010000-102-2001-13670,영업/정상,75.63,서울특별시 중구 북창동 98-0번지 ,서울특별시 중구 남대문로1길 26 (북창동),4526,엔에스,노래클럽,197945.8254,451102.6517,,,,,,,
3010000,3010000-102-2001-13671,폐업,33.3,서울특별시 중구 북창동 72-0번지 ,,,런던,룸살롱,197964.8658,451137.2938,,,,,,,
3010000,3010000-102-2001-13745,폐업,67.5,서울특별시 중구 을지로4가 162-8번지 지하1층 ,서울특별시 중구 을지로30길 8 (을지로4가,지하1층),4547,36:52.0,룸살롱,199918.3329,,,,,,,
3010000,3010000-102-2001-13814,폐업,136.57,서울특별시 중구 만리동2가 226-1번지 ,서울특별시 중구 만리재로 143 (만리동2가),,칼라노래짱타운,룸살롱,196662.4452,449997.6368,,,,,,,
3010000,3010000-102-2001-13825,영업/정상,92.5,서울특별시 중구 남대문로4가 3-13 ,서울특별시 중구 남대문로 16 (남대문로4가),4529,황제노래터유흥주점,룸살롱,197945.3755,450937.1058,,,,,,,
3010000,3010000-102-2001-13826,영업/정상,66.06,서울특별시 중구 남대문로5가 63-20번지 1층 ,서울특별시 중구 세종대로 7 (남대문로5가, 1층),4512,59:59.0,197519.4805,450619.071,,,,,,,
3010000,3010000-102-2001-13879,영업/정상,74.89,서울특별시 중구 충무로4가 29-3,서울특별시 중구 퇴계로41길 13 (충무로4가),4556,도레미노래광장,룸살롱,199541.8713,451126.308,,,,,,,
3010000,3010000-102-2001-13975,폐업,301.23,서울특별시 중구 회현동1가 194-34번지 ,,,심포시아,룸살롱,198102.7001,450841.2197,,,,,,,
3010000,3010000-102-2001-13976,영업/정상,93.8,서울특별시 중구 충무로4가 130-3번지 외1(지상2층) ,서울특별시 중구 충무로2길 34-1 (충무로4가,외1(지상2층)),4557,59:59.0,199489.1793,451106.9518,,,,,,,
3010000,3010000-102-2001-13977,폐업,39.67,서울특별시 중구 남대문로5가 12-8번지 ,서울특별시 중구 세종대로 12 (남대문로5가),,보물섬,룸살롱,197608.8277,450617.7859,,,,,,,
3010000,3010000-102-2001-13978,폐업,110.26,서울특별시 중구 충무로2가 61-1번지 지상 2층 ,,,로마,룸살롱,198877.7632,451053.9068,,,,,,,
3010000,3010000-102-2001-13979,영업/정상,98.81,서울특별시 중구 초동 19-9 ,서울특별시 중구 을지로14길 27 (초동),4550,퇴근길노래주점짱,룸살롱,199247.6529,451416.8542,,,,,,,
3010000,3010000-102-2001-13980,영업/정상,77.75,서울특별시 중구 황학동 809 지상 2층,서울특별시 중구 난계로11길 6 (황학동,지상 2층),4575,07:00.0,201978.0741,451518.3053,,,,,,,
3010000,3010000-102-2001-13981,폐업,138.48,서울특별시 중구 신당동 247-16번지 지하1층 ,,,비쥬,룸살롱,451400.4684,룸살롱,,,,,,,
3010000,3010000-102-2001-13982,영업/정상,98,서울특별시 중구 황학동 738 지하1층 ,서울특별시 중구 퇴계로 423-2 (황학동, 지하1층),4576,40:00.0,201601.7862,451508.7369,,,,,,,
3010000,3010000-102-2001-13983,영업/정상,59.5,서울특별시 중구 충무로4가 133-20 지상2층 ,서울특별시 중구 충무로2길 32-6 (충무로4가,지상2층),4557,40:00.0,199465.0315,451099.7266,,,,,,,
3010000,3010000-102-2001-13984,영업/정상,85.69,서울특별시 중구 을지로5가 20-2 지하1층 ,서울특별시 중구 을지로 211 (을지로5가,지하1층),4546,40:00.0,200071.612,451641.8571,,,,,,,
3010000,3010000-102-2001-13985,영업/정상,82.5,서울특별시 중구 을지로3가 334-10번지 지하1층 ,서울특별시 중구 을지로12길 10 (을지로3가,지하1층),4550,59:59.0,199143.905,451509.1502,,,,,,,
3010000,3010000-102-2001-13986,영업/정상,108.16,서울특별시 중구 인현동1가 15-15 지하1층,서울특별시 중구 을지로20길 16 (인현동1가,지하1층),4549,02:00.0,199507.4754,451488.4124,,,,,,,
3010000,3010000-102-2001-13987,폐업,1,100851,서울특별시 중구 을지로6가 18-131번지 지상7~8층 ,,,59:59.0,200492.7649,451583.8365,,,,,,,
3010000,3010000-102-2001-13988,폐업,92.43,서울특별시 중구 다동 58-1번지 (지상3층) ,,,신나라,룸살롱,451746.9218,룸살롱,,,,,,,
3010000,3010000-102-2001-13989,영업/정상,94.2,서울특별시 중구 광희동1가 130 지하1층,서울특별시 중구 을지로42길 11 (광희동1가,지하1층),4561,08:00.0,200448.9723,451491.6664,,,,,,,
3010000,3010000-102-2001-13990,폐업,394.6,서울특별시 중구 명동2가 31-1번지 지상21층 ,,,명동로마,고고(디스코)클럽,451135.7403,고고(디스코)클럽,,,,,,,
3010000,3010000-102-2001-13991,영업/정상,98,서울특별시 중구 황학동 706-2 지하1층 ,서울특별시 중구 퇴계로 439-4 (황학동,지하1층),4576,40:00.0,201775.039,451516.7714,,,,,,,
3010000,3010000-102-2001-13992,폐업,53.53,서울특별시 중구 충무로3가 57-11번지 지하1층 ,서울특별시 중구 퇴계로31길 27 (충무로3가,지하1층),4554,59:59.0,199230.8786,451126.5707,,,,,,,
3010000,3010000-102-2001-13993,폐업,59.84,서울특별시 중구 저동2가 76번지 지상2층 ,,,영찬,룸살롱,451432.9999,룸살롱,,,,,,,
3010000,3010000-102-2002-00001,폐업,63.61,서울특별시 중구 남대문로3가 91번지 외1 지상1층 ,,,초원의집,룸살롱,451001.0272,룸살롱,,,,,,,
3010000,3010000-102-2002-00002,폐업,67.52,서울특별시 중구 남대문로5가 17-11번지 지하1층 ,서울특별시 중구 세종대로4길 5 (남대문로5가,지하1층),4527,40:00.0,197670.3053,450685.6518,,,,,,,
3010000,3010000-102-2002-00003,영업/정상,57.06,서울특별시 중구 충무로4가 24-3 지하1층,서울특별시 중구 충무로2길 29 (충무로4가,지하1층),4556,05:00.0,199481.3761,451138.5287,,,,,,,
3010000,3010000-102-2002-00004,영업/정상,40,서울특별시 중구 다동 58-1번지 4층 ,서울특별시 중구 다동길 33, 4층 (다동),4521,59:59.0,198264.7839,451746.9218,,,,,,,
3010000,3010000-102-2002-00005,폐업,40.66,서울특별시 중구 북창동 99-2번지 지상2층 ,,,썬샤인,룸살롱,451081.9042,룸살롱,,,,,,,
3010000,3010000-102-2002-00006,영업/정상,62.91,서울특별시 중구 필동1가 10-6 지하1층 ,서울특별시 중구 퇴계로31길 9 (필동1가,지하1층),4554,40:00.0,199238.8375,451039.7926,,,,,,,
3010000,3010000-102-2002-00007,폐업,367.49,서울특별시 중구 북창동 125번지 외2필지 지상1층 ,,,폭스,룸살롱,451026.554,룸살롱,,,,,,,
3010000,3010000-102-2002-00008,영업/정상,88.6,서울특별시 중구 인현동1가 97-2 지하1층 ,서울특별시 중구 마른내로 54-1 (인현동1가,지하1층),4556,40:00.0,199389.2572,451326.8259,,,,,,,
3010000,3010000-102-2002-00009,폐업,64.82,서울특별시 중구 회현동2가 2-1번지 지상2층 ,,,렉서스,룸살롱,,룸살롱,,,,,,,
3010000,3010000-102-2002-00010,폐업,74.1,서울특별시 중구 태평로2가 68-9번지 지상2층 ,,,엠앤드에이,룸살롱,451220.481,룸살롱,,,,,,,
3010000,3010000-102-2002-00011,영업/정상,75.31,서울특별시 중구 중림동 128-21번지 지하1층 ,서울특별시 중구 청파로 427-3 (중림동,지하1층),4507,59:59.0,197192.6878,450621.3195,,,,,,,
3010000,3010000-102-2002-00012,영업/정상,81.52,서울특별시 중구 주교동 124-1 지하1층,서울특별시 중구 창경궁로 70, 지하1층 (주교동),4546,06:00.0,199776.9708,451805.6567,,,,,,,
3010000,3010000-102-2002-00014,폐업,89.3,서울특별시 중구 다동 170-1번지 지하1층 ,,,멜로디팡팡,룸살롱,451722.2396,룸살롱,,,,,,,
3010000,3010000-102-2002-00015,폐업,46.4,서울특별시 중구 북창동 17-5번지 2층 ,,,자유인노래주점,룸살롱,451194.9986,룸살롱,,,,,,,
3010000,3010000-102-2002-00016,폐업,89,서울특별시 중구 북창동 118번지 , 119번지 3층 ,서울특별시 중구 남대문로1길 16, 3층 (북창동),I,룸살롱,197958.2625,,,,,,,
3010000,3010000-102-2002-00017,영업/정상,26.32,서울특별시 중구 충무로3가 34-7번지 2층 ,서울특별시 중구 마른내로4길 36 (충무로3가,2층),4556,40:00.0,199341.0002,451166.0663,,,,,,,
3010000,3010000-102-2002-00018,폐업,104.63,서울특별시 중구 을지로5가 19-13번지 지하1층 ,서울특별시 중구 을지로 207-5 (을지로5가,지하1층),4546,59:59.0,200035.5553,451655.6115,,,,,,,
3010000,3010000-102-2002-00019,폐업,92,서울특별시 중구 북창동 88-2번지 (3층) ,서울특별시 중구 세종대로14길 28-6 (북창동,(3층)),4526,59:59.0,198014.1664,451134.2483,,,,,,,
3010000,3010000-102-2002-00020,영업/정상,151.28,서울특별시 중구 충무로3가 33-3번지 지하1층 ,서울특별시 중구 충무로 20 (충무로3가,지하1층),4556,59:59.0,199337.1865,451182.9967,,,,,,,
3010000,3010000-102-2002-00021,영업/정상,147.82,서울특별시 중구 을지로3가 5-6 ,서울특별시 중구 을지로 109 (을지로3가),4543,웰빙(Well - being),룸살롱,199055.2889,451579.3198,,,,,,,
3010000,3010000-102-2002-00023,영업/정상,98,서울특별시 중구 광희동1가 187-5번지 지하1층 ,서울특별시 중구 을지로44길 27 (광희동1가,지하1층),4561,59:59.0,200510.2867,451400.5619,,,,,,,
3010000,3010000-102-2002-00024,폐업,89.04,서울특별시 중구 을지로3가 335-2번지 지하1층 ,,,특급,룸살롱,451467.8974,룸살롱,,,,,,,
3010000,3010000-102-2002-00025,영업/정상,79,서울특별시 중구 충무로3가 24-16 지하1층,서울특별시 중구 수표로 20-1 (충무로3가,지하1층),4555,09:00.0,199090.1123,451196.2118,,,,,,,
3010000,3010000-102-2002-00026,폐업,145.82,서울특별시 중구 필동1가 43-3번지 지하1층 ,,,미보,룸살롱,451044.8942,룸살롱,,,,,,,
3010000,3010000-102-2002-00027,영업/정상,39.18,서울특별시 중구 광희동1가 175-2번지 2층 ,서울특별시 중구 마른내로 163 (광희동1가,2층),4561,59:59.0,200477.2503,451376.271,,,,,,,
3010000,3010000-102-2002-00029,폐업,59.9,서울특별시 중구 명동1가 43번지 (2층) ,서울특별시 중구 명동9길 17-3 (명동1가,(2층)),4534,59:59.0,198565.4528,451371.9149,,,,,,,
3010000,3010000-102-2002-00030,영업/정상,70.76,서울특별시 중구 충무로4가 28-3번지 지상2층 ,서울특별시 중구 충무로2길 41, 2층 (충무로4가),4556,59:59.0,199528.4791,451130.4988,,,,,,,
3010000,3010000-102-2002-00031,폐업,105.27,서울특별시 중구 을지로5가 273-10번지 1층 ,,,여.여. 노래주점,룸살롱,451573.8624,룸살롱,,,,,,,
3010000,3010000-102-2002-00032,영업/정상,87.88,서울특별시 중구 서소문동 89번지 (3층) ,서울특별시 중구 서소문로 128-3 (서소문동,(3층)),4514,40:00.0,197770.9203,451225.8832,,,,,,,
3010000,3010000-102-2002-00033,폐업,53.1,서울특별시 중구 을지로1가 42 (지하1층),서울특별시 중구 남대문로9길 39 (을지로1가,(지하1층)),4523,08:00.0,198185.7683,451601.0637,,,,,,,
3010000,3010000-102-2002-00034,영업/정상,49.05,서울특별시 중구 황학동 632 (2층) ,서울특별시 중구 퇴계로87길 15-12 (황학동,(2층)),4576,40:00.0,201742.6872,451552.4014,,,,,,,
3010000,3010000-102-2002-00035,영업/정상,44.8,서울특별시 중구 충무로4가 15-18번지 (지상2층) ,,,오성,룸살롱,199447.9514,451139.1191,,,,,,,
3010000,3010000-102-2002-00036,폐업,64.38,서울특별시 중구 충무로5가 19-7번지 (1층) ,서울특별시 중구 창경궁로 2 (충무로5가,(1층)),4559,40:00.0,룸살롱,199815.7636,,,,,,,
3010000,3010000-102-2002-00037,폐업,106,서울특별시 중구 북창동 104-0번지 (1층) ,,,뉴파라다이스,룸살롱,197986.8957,451089.6626,,,,,,,
3010000,3010000-102-2002-00038,영업/정상,34.32,서울특별시 중구 수표동 56-14번지 (지하1층) ,서울특별시 중구 을지로9길 26 (수표동,(지하1층)),4542,59:59.0,198933.3682,451641.1434,,,,,,,
3010000,3010000-102-2002-00039,폐업,255.28,서울특별시 중구 광희동1가 143-2번지 (지하1층) ,,,구찌,룸살롱,451481.8447,룸살롱,,,,,,,
3010000,3010000-102-2002-00040,영업/정상,37.68,서울특별시 중구 충무로4가 132-5 (지하1층) ,서울특별시 중구 퇴계로 207 (충무로4가,(지하1층)),4557,40:00.0,199471.2693,451041.0343,,,,,,,
3010000,3010000-102-2002-00041,폐업,231.7,서울특별시 중구 을지로5가 275-5번지 (지하1층) ,,,프라다,룸살롱,451488.6616,룸살롱,,,,,,,
3010000,3010000-102-2002-00042,영업/정상,60.5,서울특별시 중구 인현동1가 87-16 (지하1층) ,서울특별시 중구 마른내로 58-1 (인현동1가,(지하1층)),4556,40:00.0,199430.4178,451318.9648,,,,,,,
3010000,3010000-102-2002-00043,영업/정상,85.8,서울특별시 중구 충무로4가 22번지 지하1층 ,서울특별시 중구 충무로2길 27, 지하1층 (충무로4가),4556,59:59.0,199463.5348,451139.1606,,,,,,,
3010000,3010000-102-2002-00044,폐업,66.46,서울특별시 중구 태평로1가 31-28번지 (지하1층) ,,,러브,룸살롱,451664.688,룸살롱,,,,,,,
3010000,3010000-102-2002-00045,폐업,83.53,서울특별시 중구 광희동1가 103-1번지 (지하1층) ,,,미인들의합창,룸살롱,451395.6485,룸살롱,,,,,,,
3010000,3010000-102-2002-00046,영업/정상,114.71,서울특별시 중구 을지로3가 302-15번지 (지하1층) ,서울특별시 중구 충무로7길 19 (을지로3가,(지하1층)),4550,59:59.0,199183.8349,451487.6491,,,,,,,
3010000,3010000-102-2002-00047,영업/정상,89.6,서울특별시 중구 충무로3가 59-10 (지하1층),서울특별시 중구 수표로2길 7 (충무로3가,(지하1층)),4554,01:00.0,199127.5345,451102.6862,,,,,,,
3010000,3010000-102-2002-00048,폐업,155.34,서울특별시 중구 태평로2가 69-6번지 (1층) ,,,싸이판,룸살롱,451144.2217,룸살롱,,,,,,,
3010000,3010000-102-2002-00049,폐업,98.43,서울특별시 중구 신당동 120-5번지 (지하1층) ,서울특별시 중구 퇴계로 420 (신당동,(지하1층)),4577,40:00.0,201541.2338,451456.2961,,,,,,,
3010000,3010000-102-2002-00050,영업/정상,92.38,서울특별시 중구 회현동1가 202-5번지 (지하1층) ,서울특별시 중구 남대문시장길 73-3 (회현동1가,(지하1층)),4529,40:00.0,198162.2112,450968.5355,,,,,,,
3010000,3010000-102-2002-00051,폐업,144,서울특별시 중구 을지로6가 18-84번지 (3층) ,서울특별시 중구 을지로43길 30 (을지로6가,(3층)),4564,59:59.0,200588.9599,451679.8841,,,,,,,
3010000,3010000-102-2002-00052,폐업,66.58,서울특별시 중구 산림동 207-1번지 (지하1층) ,,,관광,간이주점,451751.4241,간이주점,,,,,,,
3010000,3010000-102-2002-00053,영업/정상,46.5,서울특별시 중구 충무로4가 26번지 2층 ,서울특별시 중구 마른내로6길 37, 2층 (충무로4가),4556,59:59.0,199514.882,451135.5725,,,,,,,
3010000,3010000-102-2002-00054,영업/정상,179,서울특별시 중구 충무로2가 50-5번지 (지하1층) ,,,쌍떼,룸살롱,199037.8253,451103.6808,,,,,,,
3010000,3010000-102-2002-00055,폐업,240,서울특별시 중구 북창동 18-1번지 (지하1층,지상1층) ,,,59:59.0,룸살롱,197963.5267,,,,,,,
