,Unnamed: 0,노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,고가도로,지하철네트워크,교량,터널,육교,횡단보도,"공원,녹지",건물내,행정동코드,CCTV_100m,숙박업소_100m,유흥업소_100m,경찰서_500m,비아파트_25m,취약계층_평균(생활인구),CCTV_100m_std,숙박업소_100m_std,유흥업소_100m_std,경찰서_500m_std,비아파트_25m_std,취약계층_평균(생활인구)_std,범죄종합점수,geometry,수요충족여부
4067,4067,NODE,POINT(127.01586107095486 37.56713594489752),8680,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615,1,5,2,1,0,871.0517579,0.1,0.333333333,0.095238095,0.25,0,0.577369307,0.076246841,POINT (127.01586107095486 37.56713594489752),0
4068,4068,NODE,POINT(127.01629225553249 37.566799472341934),8683,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615,0,5,4,1,10,871.0517579,0,0.333333333,0.19047619,0.25,0.333333333,0.577369307,0.191884937,POINT (127.01629225553249 37.566799472341934),0
4069,4069,NODE,POINT(127.01570402291871 37.56543215546488),8685,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615,0,4,9,1,1,871.0517579,0,0.266666667,0.428571429,0.25,0.033333333,0.577369307,0.164613508,POINT (127.01570402291871 37.56543215546488),0
4070,4070,NODE,POINT(127.01422768212866 37.56524811593239),8686,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615,2,2,4,1,2,871.0517579,0.2,0.133333333,0.19047619,0.25,0.066666667,0.577369307,0.09501827,POINT (127.01422768212866 37.56524811593239),1
4071,4071,NODE,POINT(127.01574012902856 37.56623428040878),8687,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615,2,5,10,1,5,871.0517579,0.2,0.333333333,0.476190476,0.25,0.166666667,0.577369307,0.199632556,POINT (127.01574012902856 37.56623428040878),0
4072,4072,NODE,POINT(127.01574311193089 37.566746910665586),8688,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615,2,5,4,1,0,871.0517579,0.2,0.333333333,0.19047619,0.25,0,0.577369307,0.090751603,POINT (127.01574311193089 37.566746910665586),1
4073,4073,NODE,POINT(127.01599612549653 37.56679493577716),8689,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615,3,5,5,1,1,871.0517579,0.3,0.333333333,0.238095238,0.25,0.033333333,0.577369307,0.102937318,POINT (127.01599612549653 37.56679493577716),1
4074,4074,NODE,POINT(127.01448094260796 37.566602894859265),8690,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615,1,2,1,1,0,871.0517579,0.1,0.133333333,0.047619048,0.25,0,0.577369307,0.05229446,POINT (127.01448094260796 37.566602894859265),1
4075,4075,NODE,POINT(127.01435738607717 37.56696678615562),8691,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,2,0,1,0,871.0517579,0.1,0.133333333,0,0.25,0,0.577369307,0.04134208,POINT (127.01435738607717 37.56696678615562),0
4076,4076,NODE,POINT(127.0143171709145 37.56715216192809),8692,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,2,0,1,0,871.0517579,0.1,0.133333333,0,0.25,0,0.577369307,0.04134208,POINT (127.0143171709145 37.56715216192809),0
4077,4077,NODE,POINT(127.014604669509 37.56711779877106),8693,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,2,0,1,0,871.0517579,0,0.133333333,0,0.25,0,0.577369307,0.04874208,POINT (127.014604669509 37.56711779877106),0
4078,4078,NODE,POINT(127.0145758949123 37.5669942217346),8694,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,2,0,1,0,871.0517579,0.1,0.133333333,0,0.25,0,0.577369307,0.04134208,POINT (127.0145758949123 37.5669942217346),0
4079,4079,NODE,POINT(127.01439473657116 37.56683633542305),8695,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,2,0,1,0,871.0517579,0.1,0.133333333,0,0.25,0,0.577369307,0.04134208,POINT (127.01439473657116 37.56683633542305),1
4080,4080,NODE,POINT(127.01467937190034 37.566868339789146),8696,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,2,0,1,0,871.0517579,0.1,0.133333333,0,0.25,0,0.577369307,0.04134208,POINT (127.01467937190034 37.566868339789146),0
4081,4081,NODE,POINT(127.01384855083761 37.567225450769925),8697,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,1,0,871.0517579,0.1,0,0,0.25,0,0.577369307,0.032675413,POINT (127.01384855083761 37.567225450769925),1
4082,4082,NODE,POINT(127.01338555710505 37.566612178253045),8698,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,2,1,1,0,871.0517579,0,0.133333333,0.047619048,0.25,0,0.577369307,0.05969446,POINT (127.01338555710505 37.566612178253045),0
4083,4083,NODE,POINT(127.01277604323649 37.56657105225147),8699,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,2,1,1,1,871.0517579,0.3,0.133333333,0.047619048,0.25,0.033333333,0.577369307,0.046127794,POINT (127.01277604323649 37.56657105225147),2
4084,4084,NODE,POINT(127.01302323332058 37.56621172607149),8700,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,2,1,1,0,871.0517579,0.2,0.133333333,0.047619048,0.25,0,0.577369307,0.04489446,POINT (127.01302323332058 37.56621172607149),0
4085,4085,NODE,POINT(127.01280474692643 37.56629871410309),8701,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,2,1,1,1,871.0517579,0.2,0.133333333,0.047619048,0.25,0.033333333,0.577369307,0.053527794,POINT (127.01280474692643 37.56629871410309),1
4086,4086,NODE,POINT(127.01342866040392 37.56648859275488),8702,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,2,1,1,0,871.0517579,0.1,0.133333333,0.047619048,0.25,0,0.577369307,0.05229446,POINT (127.01342866040392 37.56648859275488),0
4087,4087,NODE,POINT(127.0134746097273 37.56620480982806),8703,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,2,1,1,0,871.0517579,0.1,0.133333333,0.047619048,0.25,0,0.577369307,0.05229446,POINT (127.0134746097273 37.56620480982806),0
4088,4088,NODE,POINT(127.0135464329245 37.56591644684388),8704,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,2,3,1,0,871.0517579,0.1,0.133333333,0.142857143,0.25,0,0.577369307,0.074199222,POINT (127.0135464329245 37.56591644684388),0
4089,4089,NODE,POINT(127.0130059414415 37.565971432341335),8705,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,2,1,1,0,871.0517579,0.1,0.133333333,0.047619048,0.25,0,0.577369307,0.05229446,POINT (127.0130059414415 37.565971432341335),0
4090,4090,NODE,POINT(127.01346867015654 37.56515208669232),8706,2,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,2,4,1,1,871.0517579,0.1,0.133333333,0.19047619,0.25,0.033333333,0.577369307,0.093784937,POINT (127.01346867015654 37.56515208669232),0
4091,4091,NODE,POINT(127.0133306688563 37.56513837117362),8707,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,2,4,1,0,871.0517579,0.1,0.133333333,0.19047619,0.25,0,0.577369307,0.085151603,POINT (127.0133306688563 37.56513837117362),0
4092,4092,NODE,POINT(127.01327608980753 37.56539469270491),8709,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,2,4,1,2,871.0517579,0.1,0.133333333,0.19047619,0.25,0.066666667,0.577369307,0.10241827,POINT (127.01327608980753 37.56539469270491),0
4093,4093,NODE,POINT(127.0140955473286 37.5658545922525),8710,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615,0,2,4,1,0,871.0517579,0,0.133333333,0.19047619,0.25,0,0.577369307,0.092551603,POINT (127.0140955473286 37.5658545922525),0
4094,4094,NODE,POINT(127.01398642514701 37.56653887564852),8711,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615,1,1,0,1,0,871.0517579,0.1,0.066666667,0,0.25,0,0.577369307,0.037008746,POINT (127.01398642514701 37.56653887564852),0
4095,4095,NODE,POINT(127.01263235431105 37.56694180951068),8712,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,1,0,1,5,871.0517579,0.2,0.066666667,0,0.25,0.166666667,0.577369307,0.072775413,POINT (127.01263235431105 37.56694180951068),1
4096,4096,NODE,POINT(127.01528903119603 37.56057022568823),8713,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,1,0,871.0517579,0.1,0,0,0.25,0,0.577369307,0.032675413,POINT (127.01528903119603 37.56057022568823),1
4097,4097,NODE,POINT(127.00390753659485 37.55729786595877),9786,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,1,0,0,6,449.7471811,0,0.066666667,0,0,0.2,0.134902168,0.0789318,POINT (127.00390753659485 37.55729786595877),0
4098,4098,NODE,POINT(127.0038529186061 37.55731388748682),9787,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,1,0,0,6,449.7471811,0,0.066666667,0,0,0.2,0.134902168,0.0789318,POINT (127.0038529186061 37.55731388748682),0
4099,4099,NODE,POINT(127.00395066420188 37.557439753586564),9788,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,0,0,0,6,449.7471811,0,0,0,0,0.2,0.134902168,0.074598466,POINT (127.00395066420188 37.557439753586564),0
4100,4100,NODE,POINT(127.00410876970871 37.557405420191664),9789,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,0,0,0,4,449.7471811,0,0,0,0,0.133333333,0.134902168,0.0573318,POINT (127.00410876970871 37.557405420191664),0
4101,4101,NODE,POINT(127.00406855583228 37.55784669706926),9790,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,0,0,0,7,449.7471811,0,0,0,0,0.233333333,0.134902168,0.0832318,POINT (127.00406855583228 37.55784669706926),0
4102,4102,NODE,POINT(127.00327228249002 37.55841697795166),9791,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,0,0,0,0,449.7471811,0,0,0,0,0,0.134902168,0.022798466,POINT (127.00327228249002 37.55841697795166),0
4103,4103,NODE,POINT(127.00384725487551 37.55883077363318),9792,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,0,0,0,0,449.7471811,0,0,0,0,0,0.134902168,0.022798466,POINT (127.00384725487551 37.55883077363318),0
4104,4104,NODE,POINT(127.00292446690817 37.55906235331211),9793,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,2,0,0,1,0,449.7471811,0.2,0,0,0.25,0,0.134902168,-0.049501534,POINT (127.00292446690817 37.55906235331211),1
4105,4105,NODE,POINT(127.00246020046372 37.558964689844466),9794,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,2,0,0,1,0,449.7471811,0.2,0,0,0.25,0,0.134902168,-0.049501534,POINT (127.00246020046372 37.558964689844466),0
4106,4106,NODE,POINT(127.00136925215443 37.56019749365925),9797,0,,0,,,,,1114000000,중구,1114013600,묵정동,,,,,0,0,,,11140580,2,0,0,1,0,482.1074342,0.2,0,0,0.25,0,0.16888791,-0.043757943,POINT (127.00136925215443 37.56019749365925),0
4107,4107,NODE,POINT(127.00134625567978 37.56029818933857),9798,0,,0,,,,,1114000000,중구,1114013600,묵정동,,,,,0,0,,,11140580,2,0,0,1,0,482.1074342,0.2,0,0,0.25,0,0.16888791,-0.043757943,POINT (127.00134625567978 37.56029818933857),0
4108,4108,NODE,POINT(127.00151299403615 37.56032564970518),9799,0,,0,,,,,1114000000,중구,1114013600,묵정동,,,,,0,0,,,11140580,3,0,0,1,0,482.1074342,0.3,0,0,0.25,0,0.16888791,-0.051157943,POINT (127.00151299403615 37.56032564970518),0
4109,4109,NODE,POINT(127.00183067423544 37.56066050373641),9800,0,,0,,,,,1114000000,중구,1114013600,묵정동,,,,,0,0,,,11140580,2,3,0,1,0,482.1074342,0.2,0.2,0,0.25,0,0.16888791,-0.030757943,POINT (127.00183067423544 37.56066050373641),0
4110,4110,NODE,POINT(126.99871439830561 37.56001056780716),9801,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,1,0,0,0,449.7471811,0,0.066666667,0,0,0,0.134902168,0.0271318,POINT (126.99871439830561 37.56001056780716),0
4111,4111,NODE,POINT(126.99997210629391 37.56008765205025),9802,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,1,0,1,0,449.7471811,0,0.066666667,0,0.25,0,0.134902168,-0.0303682,POINT (126.99997210629391 37.56008765205025),0
4112,4112,NODE,POINT(126.99960988145159 37.56054078077082),9803,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,1,1,0,1,0,449.7471811,0.1,0.066666667,0,0.25,0,0.134902168,-0.0377682,POINT (126.99960988145159 37.56054078077082),0
4113,4113,NODE,POINT(126.99848870448156 37.56080624145371),9804,0,,0,,,,,1114000000,중구,1114013900,필동3가,,,,,0,0,,,11140570,1,1,0,1,0,449.7471811,0.1,0.066666667,0,0.25,0,0.134902168,-0.0377682,POINT (126.99848870448156 37.56080624145371),0
4114,4114,NODE,POINT(126.9986784445562 37.56065520062007),9805,0,,0,,,,,1114000000,중구,1114013900,필동3가,,,,,0,0,,,11140570,1,1,0,1,0,449.7471811,0.1,0.066666667,0,0.25,0,0.134902168,-0.0377682,POINT (126.9986784445562 37.56065520062007),0
4115,4115,NODE,POINT(126.99832096973475 37.56067171710495),9806,0,,0,,,,,1114000000,중구,1114013900,필동3가,,,,,0,0,,,11140570,1,0,0,1,0,449.7471811,0.1,0,0,0.25,0,0.134902168,-0.042101534,POINT (126.99832096973475 37.56067171710495),1
4116,4116,NODE,POINT(126.99848296098813 37.560504155156366),9807,0,,0,,,,,1114000000,중구,1114013900,필동3가,,,,,0,0,,,11140570,1,1,0,1,0,449.7471811,0.1,0.066666667,0,0.25,0,0.134902168,-0.0377682,POINT (126.99848296098813 37.560504155156366),1
4117,4117,NODE,POINT(126.99816817596808 37.56059871335438),9808,0,,0,,,,,1114000000,중구,1114013900,필동3가,,,,,0,0,,,11140570,1,0,0,1,0,449.7471811,0.1,0,0,0.25,0,0.134902168,-0.042101534,POINT (126.99816817596808 37.56059871335438),1
4118,4118,NODE,POINT(126.99852321014181 37.56040346025533),9809,0,,0,,,,,1114000000,중구,1114013900,필동3가,,,,,0,0,,,11140570,1,1,0,1,0,449.7471811,0.1,0.066666667,0,0.25,0,0.134902168,-0.0377682,POINT (126.99852321014181 37.56040346025533),0
4119,4119,NODE,POINT(126.99760761490228 37.55981144825924),9810,0,,0,,,,,1114000000,중구,1114013900,필동3가,,,,,0,0,,,11140570,1,0,0,0,0,449.7471811,0.1,0,0,0,0,0.134902168,0.015398466,POINT (126.99760761490228 37.55981144825924),1
4120,4120,NODE,POINT(126.99801725020751 37.560261563851014),9811,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,1,0,0,0,0,449.7471811,0.1,0,0,0,0,0.134902168,0.015398466,POINT (126.99801725020751 37.560261563851014),0
4121,4121,NODE,POINT(126.99775851720688 37.56033021518664),9812,0,,0,,,,,1114000000,중구,1114013900,필동3가,,,,,0,0,,,11140570,1,0,0,0,0,449.7471811,0.1,0,0,0,0,0.134902168,0.015398466,POINT (126.99775851720688 37.56033021518664),0
4122,4122,NODE,POINT(126.99741785569326 37.56051631217565),9813,0,,0,,,,,1114000000,중구,1114013900,필동3가,,,,,0,0,,,11140570,0,0,0,0,0,449.7471811,0,0,0,0,0,0.134902168,0.022798466,POINT (126.99741785569326 37.56051631217565),0
4123,4123,NODE,POINT(126.99601209310826 37.56025995746734),9819,0,,0,,,,,1114000000,중구,1114013800,필동2가,,,,,0,0,,,11140570,1,0,0,0,0,449.7471811,0.1,0,0,0,0,0.134902168,0.015398466,POINT (126.99601209310826 37.56025995746734),0
4124,4124,NODE,POINT(126.99840245453753 37.5610717100171),9821,0,,0,,,,,1114000000,중구,1114013300,충무로5가,,,,,0,0,,,11140590,2,0,0,1,0,938.6870317,0.2,0,0,0.25,0,0.64840197,0.037279933,POINT (126.99840245453753 37.5610717100171),0
4125,4125,NODE,POINT(126.99861951171586 37.56103468482784),9822,0,,0,,,,,1114000000,중구,1114013600,묵정동,,,,,0,0,,,11140580,1,1,0,1,0,482.1074342,0.1,0.066666667,0,0.25,0,0.16888791,-0.03202461,POINT (126.99861951171586 37.56103468482784),0
4126,4126,NODE,POINT(126.99819978264809 37.56126925368406),9823,0,,0,,,,,1114000000,중구,1114013300,충무로5가,,,,,0,0,,,11140590,3,0,0,1,0,938.6870317,0.3,0,0,0.25,0,0.64840197,0.029879933,POINT (126.99819978264809 37.56126925368406),2
4127,4127,NODE,POINT(126.99877903083738 37.563073768110755),9825,0,,0,,,,,1114000000,중구,1114013500,예관동,,,,,0,0,,,11140590,2,0,0,1,5,938.6870317,0.2,0,0,0.25,0.166666667,0.64840197,0.0804466,POINT (126.99877903083738 37.563073768110755),1
4128,4128,NODE,POINT(126.99832910215167 37.5634055995945),9827,0,,0,,,,,1114000000,중구,1114013200,충무로4가,,,,,0,0,,,11140590,1,1,0,1,0,938.6870317,0.1,0.066666667,0,0.25,0,0.64840197,0.049013266,POINT (126.99832910215167 37.5634055995945),0
4129,4129,NODE,POINT(126.99729987190128 37.56376030282535),9828,0,,0,,,,,1114000000,중구,1114013500,예관동,,,,,0,0,,,11140590,1,2,0,2,0,938.6870317,0.1,0.133333333,0,0.5,0,0.64840197,-0.0041534,POINT (126.99729987190128 37.56376030282535),1
4130,4130,NODE,POINT(126.99703968039874 37.563845383643674),9835,0,,0,,,,,1114000000,중구,1114013400,인현동2가,,,,,0,0,,,11140590,1,2,0,2,0,938.6870317,0.1,0.133333333,0,0.5,0,0.64840197,-0.0041534,POINT (126.99703968039874 37.563845383643674),0
4131,4131,NODE,POINT(126.99695631331818 37.563703492615254),9836,0,,0,,,,,1114000000,중구,1114013400,인현동2가,,,,,0,0,,,11140590,1,3,0,2,0,938.6870317,0.1,0.2,0,0.5,0,0.64840197,0.000179933,POINT (126.99695631331818 37.563703492615254),1
4132,4132,NODE,POINT(126.99685568273199 37.56390259215541),9837,0,,0,,,,,1114000000,중구,1114013400,인현동2가,,,,,0,0,,,11140590,1,4,0,1,0,938.6870317,0.1,0.266666667,0,0.25,0,0.64840197,0.062013266,POINT (126.99685568273199 37.56390259215541),0
4133,4133,NODE,POINT(126.99676944111278 37.56375841238902),9838,0,,0,,,,,1114000000,중구,1114013400,인현동2가,,,,,0,0,,,11140590,1,4,0,1,1,938.6870317,0.1,0.266666667,0,0.25,0.033333333,0.64840197,0.0706466,POINT (126.99676944111278 37.56375841238902),0
4134,4134,NODE,POINT(126.996615631395 37.56395709883857),9839,0,,0,,,,,1114000000,중구,1114013400,인현동2가,,,,,0,0,,,11140590,0,3,0,1,0,938.6870317,0,0.2,0,0.25,0,0.64840197,0.065079933,POINT (126.996615631395 37.56395709883857),0
4135,4135,NODE,POINT(126.9959889138986 37.56363439637046),9840,0,,0,,,,,1114000000,중구,1114013400,인현동2가,,,,,0,0,,,11140590,1,2,0,1,2,938.6870317,0.1,0.133333333,0,0.25,0.066666667,0.64840197,0.070613266,POINT (126.9959889138986 37.56363439637046),0
4136,4136,NODE,POINT(126.9955835212988 37.56412870454202),9841,0,,0,,,,,1114000000,중구,1114013400,인현동2가,,,,,0,0,,,11140590,1,2,0,1,3,938.6870317,0.1,0.133333333,0,0.25,0.1,0.64840197,0.0792466,POINT (126.9955835212988 37.56412870454202),0
4137,4137,NODE,POINT(126.9939520332246 37.56355691096719),9842,0,,0,,,,,1114000000,중구,1114016000,인현동1가,,,,,0,0,,,11140605,2,2,0,1,0,682.0441719,0.2,0.133333333,0,0.25,0,0.378867675,0.000395304,POINT (126.9939520332246 37.56355691096719),0
4138,4138,NODE,POINT(126.99394917459793 37.56335552010099),9843,0,,0,,,,,1114000000,중구,1114016000,인현동1가,,,,,0,0,,,11140605,1,2,0,1,0,682.0441719,0.1,0.133333333,0,0.25,0,0.378867675,0.007795304,POINT (126.99394917459793 37.56335552010099),0
4139,4139,NODE,POINT(126.99403252007095 37.563691938382405),9844,0,,0,,,,,1114000000,중구,1114016000,인현동1가,,,,,0,0,,,11140605,2,1,0,1,2,682.0441719,0.2,0.066666667,0,0.25,0.066666667,0.378867675,0.013328637,POINT (126.99403252007095 37.563691938382405),1
4140,4140,NODE,POINT(126.99383127545342 37.56378706278275),9845,0,,0,,,,,1114000000,중구,1114016000,인현동1가,,,,,0,0,,,11140605,2,1,0,1,0,682.0441719,0.2,0.066666667,0,0.25,0,0.378867675,-0.00393803,POINT (126.99383127545342 37.56378706278275),1
4141,4141,NODE,POINT(126.99346614310247 37.56398214038575),9846,0,,0,,,,,1114000000,중구,1114015900,초동,,,,,0,0,,,11140605,2,1,2,1,0,682.0441719,0.2,0.066666667,0.095238095,0.25,0,0.378867675,0.017966732,POINT (126.99346614310247 37.56398214038575),0
4142,4142,NODE,POINT(126.99394911333125 37.56411302379196),9847,0,,0,,,,,1114000000,중구,1114016000,인현동1가,,,,,0,0,,,11140605,2,1,0,1,0,682.0441719,0.2,0.066666667,0,0.25,0,0.378867675,-0.00393803,POINT (126.99394911333125 37.56411302379196),1
4143,4143,NODE,POINT(126.99392324838544 37.56399630739919),9848,0,,0,,,,,1114000000,중구,1114016000,인현동1가,,,,,0,0,,,11140605,2,1,0,1,1,682.0441719,0.2,0.066666667,0,0.25,0.033333333,0.378867675,0.004695304,POINT (126.99392324838544 37.56399630739919),1
4144,4144,NODE,POINT(126.994549990178 37.56390479676565),9849,0,,0,,,,,1114000000,중구,1114016000,인현동1가,,,,,0,0,,,11140605,0,1,0,1,1,682.0441719,0,0.066666667,0,0.25,0.033333333,0.378867675,0.019495304,POINT (126.994549990178 37.56390479676565),0
4145,4145,NODE,POINT(126.99493812855715 37.56367669381543),9850,0,,0,,,,,1114000000,중구,1114013400,인현동2가,,,,,0,0,,,11140590,0,3,0,1,1,938.6870317,0,0.2,0,0.25,0.033333333,0.64840197,0.073713266,POINT (126.99493812855715 37.56367669381543),0
4146,4146,NODE,POINT(126.99169549418954 37.56120089152858),20515,2,,0,,,,,1114000000,중구,1114013700,필동1가,,,,,0,0,,,11140570,0,5,1,0,0,449.7471811,0,0.333333333,0.047619048,0,0,0.134902168,0.055417514,POINT (126.99169549418954 37.56120089152858),0
4147,4147,NODE,POINT(126.99221871126572 37.56121008129821),20514,0,,0,,,,,1114000000,중구,1114013700,필동1가,,,,,0,0,,,11140570,1,3,2,0,0,449.7471811,0.1,0.2,0.095238095,0,0,0.134902168,0.050303228,POINT (126.99221871126572 37.56121008129821),0
4148,4148,NODE,POINT(126.9914339446521 37.56068137610532),20511,0,,0,,,,,1114000000,중구,1114014000,남학동,,,,,0,0,,,11140570,0,1,0,0,0,449.7471811,0,0.066666667,0,0,0,0.134902168,0.0271318,POINT (126.9914339446521 37.56068137610532),0
4149,4149,NODE,POINT(126.9915374060304 37.56096058446146),20510,0,,0,,,,,1114000000,중구,1114014000,남학동,,,,,0,0,,,11140570,0,1,1,0,0,449.7471811,0,0.066666667,0.047619048,0,0,0.134902168,0.038084181,POINT (126.9915374060304 37.56096058446146),0
4150,4150,NODE,POINT(126.98999648984585 37.561074890551),20509,0,,0,,,,,1114000000,중구,1114014100,주자동,,,,,0,0,,,11140570,0,4,2,0,0,449.7471811,0,0.266666667,0.095238095,0,0,0.134902168,0.062036562,POINT (126.98999648984585 37.561074890551),0
4151,4151,NODE,POINT(126.99104293838269 37.56095597092061),20508,0,,0,,,,,1114000000,중구,1114014000,남학동,,,,,0,0,,,11140570,0,0,0,0,0,449.7471811,0,0,0,0,0,0.134902168,0.022798466,POINT (126.99104293838269 37.56095597092061),0
4152,4152,NODE,POINT(126.99185076037728 37.560965183569515),20507,0,,0,,,,,1114000000,중구,1114013700,필동1가,,,,,0,0,,,11140570,0,1,1,0,0,449.7471811,0,0.066666667,0.047619048,0,0,0.134902168,0.038084181,POINT (126.99185076037728 37.560965183569515),0
4153,4153,NODE,POINT(126.99206493411515 37.56096519815805),20506,0,,0,,,,,1114000000,중구,1114013700,필동1가,,,,,0,0,,,11140570,0,2,1,0,0,449.7471811,0,0.133333333,0.047619048,0,0,0.134902168,0.042417514,POINT (126.99206493411515 37.56096519815805),0
4154,4154,NODE,POINT(126.99264422694279 37.5607867301815),20505,0,,0,,,,,1114000000,중구,1114013700,필동1가,,,,,0,0,,,11140570,0,2,0,0,0,449.7471811,0,0.133333333,0,0,0,0.134902168,0.031465133,POINT (126.99264422694279 37.5607867301815),0
4155,4155,NODE,POINT(126.99239266282396 37.560967508261186),20504,2,,0,,,,,1114000000,중구,1114013700,필동1가,,,,,0,0,,,11140570,0,2,1,0,0,449.7471811,0,0.133333333,0.047619048,0,0,0.134902168,0.042417514,POINT (126.99239266282396 37.560967508261186),0
4156,4156,NODE,POINT(126.9925522150768 37.560967518433756),20501,2,,0,,,,,1114000000,중구,1114013700,필동1가,,,,,0,0,,,11140570,0,2,1,0,0,449.7471811,0,0.133333333,0.047619048,0,0,0.134902168,0.042417514,POINT (126.9925522150768 37.560967518433756),0
4157,4157,NODE,POINT(126.9926499590241 37.560965236027236),20500,0,,0,,,,,1114000000,중구,1114013700,필동1가,,,,,0,0,,,11140570,0,2,1,0,0,449.7471811,0,0.133333333,0.047619048,0,0,0.134902168,0.042417514,POINT (126.9926499590241 37.560965236027236),0
4158,4158,NODE,POINT(126.97365139949855 37.55452113376344),23042,0,,0,,,,,1114000000,중구,1114011800,남대문로5가,,,,,0,0,,,11140540,1,0,0,1,0,1016.201138,0.1,0,0,0.25,0,0.72980969,0.058437838,POINT (126.97365139949855 37.55452113376344),0
4159,4159,NODE,POINT(126.97357297769346 37.56008652202211),23044,0,,0,,,,,1114000000,중구,1114011900,봉래동1가,,,,,0,0,,,11140540,0,0,0,3,0,1016.201138,0,0,0,0.75,0,0.72980969,-0.049162162,POINT (126.97357297769346 37.56008652202211),0
4160,4160,NODE,POINT(126.97363364375758 37.55990704892683),23045,0,,0,,,,,1114000000,중구,1114011900,봉래동1가,,,,,0,0,,,11140540,0,0,0,3,0,1016.201138,0,0,0,0.75,0,0.72980969,-0.049162162,POINT (126.97363364375758 37.55990704892683),0
4161,4161,NODE,POINT(126.97473658101323 37.56210983882011),23047,0,,0,,,,,1114000000,중구,1114016600,서소문동,,,,,0,0,,,11140520,2,14,16,3,0,945.725963,0.2,0.933333333,0.761904762,0.75,0,0.655794474,0.159434028,POINT (126.97473658101323 37.56210983882011),2
4162,4162,NODE,POINT(126.97667356742252 37.564254590919695),23048,0,,0,,,,,1114000000,중구,1114011400,태평로2가,,,,,0,0,,,11140520,0,1,0,1,0,945.725963,0,0.066666667,0,0.25,0,0.655794474,0.057662599,POINT (126.97667356742252 37.564254590919695),0
